onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.215	FIXA	1973.53071	1161.09344	1977.91116	1164.88956	0.191	4.105	1.808	1.950
0.230	0.028	SACC	1977.99251	1164.51045	1970.03776	1242.26055	2.605	250.004	73.004	108.841
0.258	0.008	HPSO	1970.28489	1241.46121	1970.44909	1233.86968	0.253	74.938	26.304	37.464
0.265	0.200	FIXA	1970.48988	1233.16545	1966.41391	1238.84179	0.233	14.527	2.227	2.746
0.465	0.350	PURS	1966.26569	1238.77531	2103.80704	1230.90441	4.592	325.653	7.850	29.695
0.960	0.185	SACC	2443.46192	1252.88812	1912.24086	1151.90779	17.785	308.226	91.158	103.861
1.145	0.235	PURS	1912.85895	1151.76778	1894.21679	1113.38940	1.422	28.431	7.996	9.571
1.380	0.048	SACC	1893.84758	1110.10282	1931.31144	1476.92987	12.291	455.495	280.250	262.892
1.428	0.310	PURS	1932.18425	1477.21108	1619.90702	1375.84121	10.944	331.376	10.463	53.487
1.856	0.040	SACC	1459.46620	1217.60183	1572.83525	1254.29290	3.972	294.383	167.042	158.165
1.896	0.133	FIXA	1573.57724	1253.55593	1819.93461	1231.37179	8.245	110.345	61.704	64.504
2.028	0.015	SACC	1813.58817	1228.43264	1773.68132	1212.21304	1.436	161.171	124.737	112.166
2.043	0.883	PURS	1774.01392	1210.81445	2197.58573	1241.83530	14.157	291.646	6.633	22.507
3.056	0.165	PURS	2399.17922	1361.47348	2210.14345	1275.76064	7.133	413.167	56.910	72.985
3.221	0.103	SACC	2220.86553	1272.76790	2834.36459	965.34685	22.874	455.551	239.138	253.069
3.324	0.058	FIXA	2835.10936	972.52253	2881.20402	973.69682	1.537	317.775	76.683	96.693
3.381	0.015	SACC	2868.13872	974.21085	2792.03444	930.80682	2.920	307.622	250.267	231.777
3.396	0.265	PURS	2790.21724	932.26292	2713.48827	955.36407	2.671	187.805	34.400	43.489
3.661	0.015	SACC	2722.57050	959.87626	2755.47352	997.72139	1.672	164.848	140.457	137.259
3.676	0.163	PURS	2755.34806	1001.82575	2786.33311	1032.94069	1.464	112.254	22.360	29.331
3.839	0.025	ISAC	2782.73667	1024.83450	2605.63560	1075.63896	6.141	511.250	268.494	282.658
3.864	0.055	FIXA	2591.30762	1077.93044	2139.89328	1167.50758	15.341	359.858	277.056	291.606
4.041	0.175	PURS	2035.85995	1334.30267	2364.65230	1303.28573	10.768	142.828	67.614	69.480
4.217	0.088	SACC	2353.67743	1303.49468	1706.47334	1249.74997	21.648	555.024	254.314	265.968
4.304	0.043	FIXA	1703.58398	1248.49460	1678.20923	1257.66940	0.899	307.206	57.987	80.281
4.347	0.015	SACC	1678.94908	1247.26052	1715.71489	1249.01993	1.227	268.818	133.957	149.911
4.362	0.180	PURS	1719.12864	1247.64931	1978.88381	1219.49015	8.709	93.701	49.191	52.340
4.542	0.028	SACC	1974.71185	1211.19514	1947.42556	1113.05777	3.395	283.663	123.756	149.454
4.569	0.778	PURS	1948.88142	1113.25038	2101.90531	1182.93425	5.605	351.770	7.421	17.661
5.484	0.228	PURS	2305.24187	1286.26264	2076.45596	1210.84344	7.992	161.438	43.475	47.445
5.712	0.013	SACC	2087.55021	1209.99828	2134.40022	1208.06319	1.563	198.866	154.751	154.773
5.725	0.135	FIXA	2137.11128	1207.86128	2591.01168	1033.94829	16.203	438.949	53.688	160.059
5.970	0.043	FIXA	1480.97352	1341.75217	1469.78904	1335.96335	0.398	72.158	16.905	25.219
6.012	0.043	SACC	1464.06713	1336.36745	2368.62943	1211.74979	30.437	744.006	76.455	364.055
