onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.050	0.028	SACC	2030.19241	1142.52836	2018.37370	1118.22266	0.901	54.610	32.271	33.871
0.078	0.010	LPSO	2017.88871	1117.52334	2016.80120	1115.37390	0.080	14.307	11.715	10.910
0.088	0.190	FIXA	2016.71982	1114.72279	2013.53439	1106.74950	0.286	11.085	1.701	2.346
0.278	0.025	SACC	2013.51361	1106.22117	2015.31834	1125.55508	0.647	64.499	25.938	33.741
0.303	0.005	LPSO	2015.79942	1126.27928	2016.11978	1127.15660	0.031	12.449	12.018	12.018
0.308	0.200	FIXA	2016.36559	1127.25526	2014.80606	1135.25606	0.272	13.137	3.206	4.002
0.508	0.183	PURS	2014.78563	1134.52732	2012.34543	1128.12966	0.228	13.347	3.256	3.819
0.690	0.390	FIXA	2012.35000	1128.25593	2007.47073	1124.48426	0.206	10.466	2.364	2.862
1.080	0.138	PURS	2007.39516	1124.47595	2003.86149	1119.43379	0.205	11.960	2.724	3.827
1.218	0.130	FIXA	2004.06692	1120.31464	2007.64860	1124.29596	0.179	14.005	4.212	5.428
1.348	0.020	ISAC	2007.48704	1124.10669	2006.94840	1115.38943	0.291	25.680	15.475	15.055
1.368	0.323	FIXA	2006.93093	1115.42513	2012.62614	1129.00352	0.491	9.404	2.873	3.428
1.691	0.028	ISAC	2012.82269	1129.31560	2007.50973	1123.28071	0.268	25.274	15.070	15.040
1.718	0.035	ILPS	2006.96984	1123.21573	2001.33415	1118.02157	0.255	10.352	8.160	8.231
1.753	5.439	FIXA	2001.14990	1117.37014	2020.79683	1151.68541	1.318	11.486	1.928	2.318
7.193	0.015	ISAC	2020.74796	1151.15605	2020.52591	1147.46910	0.123	15.874	9.740	9.388
7.208	0.035	ILPS	2020.50225	1147.48138	2020.94192	1144.96922	0.085	13.668	5.768	6.051
7.243	0.115	FIXA	2020.95570	1145.77601	2020.73201	1148.75010	0.099	15.196	2.453	4.081
7.358	0.063	SACC	2020.86876	1149.46366	2016.06988	1081.23895	2.280	115.550	35.456	43.527
7.420	0.005	LPSO	2015.94967	1080.49707	2015.88328	1079.58597	0.030	12.176	11.097	11.097
7.425	0.663	FIXA	2015.86457	1078.99369	2013.41024	1075.76987	0.135	10.881	1.809	2.474
8.088	0.033	ISAC	2013.79942	1076.08920	2009.88190	1076.27717	0.131	16.874	10.398	10.937
8.120	1.411	FIXA	2009.46057	1076.04177	1998.07382	1079.17311	0.394	13.824	2.124	2.475
9.531	0.045	SACC	1997.54710	1079.39772	2018.38960	1070.34961	0.757	43.343	17.156	20.735
9.576	0.010	LPSO	2018.95140	1069.95296	2020.39958	1068.60530	0.066	10.396	8.809	9.037
9.586	1.193	FIXA	2020.64111	1068.17682	2023.31824	1070.43794	0.117	12.846	2.329	2.856
10.779	0.023	SACC	2022.82481	1070.78467	2002.06339	1069.88473	0.693	53.653	36.007	32.631
10.801	0.005	LPSO	2001.61825	1069.32265	2000.84715	1068.87418	0.030	11.890	10.723	10.723
10.806	1.611	FIXA	2000.57615	1068.70989	1993.35269	1075.46783	0.330	14.882	3.029	3.910
12.417	0.025	SACC	1994.45016	1075.56756	2012.18317	1067.88493	0.644	37.544	31.995	28.791
12.442	0.083	FIXA	2012.78692	1067.56143	2023.55786	1058.18378	0.476	14.137	6.313	6.827
12.525	0.023	SACC	2024.10515	1059.38747	2004.21821	1060.93658	0.665	56.143	37.885	36.494
12.547	1.058	FIXA	2003.80814	1059.97011	1990.62197	1074.89011	0.664	17.048	2.493	3.357
13.605	0.023	SACC	1991.02568	1075.31958	2009.05805	1069.83059	0.628	47.295	33.644	29.143
13.627	0.010	LPSO	2009.97736	1069.94721	2013.32186	1070.66279	0.114	18.720	13.546	14.541
13.637	0.083	FIXA	2013.90513	1070.76384	2020.62277	1065.74044	0.280	9.160	4.109	4.079
13.720	0.033	SACC	2021.45159	1065.88980	2004.18843	1063.59166	0.581	44.816	27.123	27.412
13.752	0.005	LPSO	2003.73601	1063.02547	2002.89376	1062.37733	0.035	14.165	11.912	11.912
13.757	1.155	FIXA	2002.38546	1062.40440	1995.08253	1073.77137	0.450	14.104	2.588	3.254
14.913	0.130	PURS	1994.97528	1073.59530	1995.61408	1069.05898	0.153	12.397	2.355	2.870
