onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.073	FIXA	2012.00093	1155.12001	2013.23277	1154.77038	0.040	5.349	1.777	2.002
0.088	0.038	SACC	2013.20974	1154.87991	2033.53731	1154.71356	0.678	77.828	17.342	28.084
0.125	0.135	FIXA	2033.67287	1154.55028	2035.66892	1155.01233	0.068	3.968	1.603	1.697
0.260	0.053	SACC	2035.51148	1155.15097	2012.16475	1205.73344	1.857	168.044	15.079	46.280
0.313	0.020	LPSO	2012.13424	1205.60589	2012.93432	1207.02510	0.054	6.828	3.552	3.651
0.333	0.180	FIXA	2013.01910	1207.27113	2011.61350	1211.06285	0.135	4.851	1.305	1.601
0.513	0.018	SACC	2011.65587	1211.29372	2015.76064	1224.14075	0.450	41.468	27.425	26.130
0.530	0.545	FIXA	2015.72591	1224.37589	2017.73619	1220.63291	0.142	4.855	1.456	1.540
1.075	0.025	SACC	2018.06533	1220.86161	2004.80519	1217.91649	0.453	41.494	15.572	19.731
1.100	0.018	LPSO	2005.16792	1217.94457	2006.41520	1220.37215	0.091	10.624	6.572	6.527
1.118	1.891	FIXA	2006.35978	1220.47884	2017.37090	1181.53628	1.349	6.988	1.434	1.681
3.009	0.018	SACC	2017.14137	1181.08826	2005.08017	1179.17803	0.407	36.986	25.993	24.368
3.026	0.030	LPSO	2004.95984	1179.35875	2005.62608	1176.27782	0.105	9.854	5.103	5.327
3.056	0.345	FIXA	2005.64001	1176.28507	2005.38484	1168.88881	0.247	6.532	1.750	1.880
3.401	0.025	SACC	2005.37039	1168.84069	2019.11663	1166.58151	0.464	43.852	20.522	21.014
3.426	0.660	FIXA	2019.22031	1166.28782	2021.21697	1176.53668	0.348	6.487	1.616	1.780
4.086	0.390	PURS	2021.27292	1176.59161	2023.46298	1214.43101	1.263	8.036	3.419	3.453
4.477	0.020	SACC	2024.31109	1214.83415	2001.76226	1225.64325	0.834	71.613	48.071	44.020
4.497	0.018	LPSO	2002.17299	1226.35754	2005.73327	1227.46700	0.124	15.112	8.412	8.933
4.514	0.083	FIXA	2006.00677	1227.67003	2008.93782	1238.97785	0.389	11.170	5.068	6.037
4.597	0.033	SACC	2008.90733	1239.97869	2036.43370	1246.03517	0.939	81.199	17.209	33.491
4.629	0.018	LPSO	2036.02393	1246.24739	2031.01534	1245.24179	0.170	22.400	10.431	10.930
4.647	0.075	FIXA	2030.95206	1245.11898	2029.41883	1249.37068	0.151	5.274	2.602	2.891
4.722	0.195	PURS	2029.22323	1249.55425	2026.60576	1265.00657	0.522	11.436	2.517	3.173
4.917	0.028	ISAC	2026.99381	1265.08816	2021.17675	1264.80111	0.194	20.420	5.285	9.385
4.944	0.275	FIXA	2021.05382	1264.73570	2020.03974	1267.74486	0.106	4.800	1.481	1.601
5.219	0.015	SACC	2020.07919	1268.69372	2019.57724	1280.16031	0.383	33.226	31.136	27.653
5.344	0.048	FIXA	2018.73166	1281.97281	2018.65444	1266.48729	0.756	96.435	24.921	29.844
