onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.358	FIXA	2015.59434	1221.87904	2002.00144	1212.99993	0.421	62.054	1.872	2.976
0.373	0.033	SACC	2001.87714	1213.15570	1989.94640	1279.41677	2.244	205.544	46.235	86.302
0.405	0.230	FIXA	1990.01993	1279.24577	1986.53801	1275.10569	0.180	6.835	2.108	2.444
0.635	0.103	SACC	1986.07754	1275.34640	2297.09548	1375.60260	10.893	301.958	151.288	123.098
0.863	0.160	SACC	2541.22557	1444.24685	2240.71727	1335.43437	10.431	353.381	87.542	104.093
1.023	0.035	LPSO	2237.91393	1334.83724	2193.61482	1323.73888	1.522	64.796	47.850	46.531
1.058	0.145	PURS	2191.98435	1322.50511	2125.90137	1279.53537	2.627	48.812	18.490	19.825
1.203	0.023	SACC	2119.69039	1278.67968	2064.50024	1271.13862	1.857	174.592	91.769	99.231
1.225	0.060	FIXA	2064.56001	1271.34672	2068.81285	1265.01978	0.254	15.124	7.768	7.890
1.285	0.310	PURS	2069.29020	1265.12383	2133.16800	1288.92941	2.272	22.751	7.059	8.335
1.596	0.033	SACC	2136.71945	1285.24335	2094.64769	1443.01549	5.443	362.301	114.453	176.243
1.628	0.078	FIXA	2094.90599	1444.80807	2153.47787	1466.98980	2.088	73.561	30.703	31.465
1.706	0.013	SACC	2157.20268	1467.49728	2172.18172	1467.80206	0.499	57.138	50.105	50.019
1.718	0.105	PURS	2174.88979	1467.58671	2020.62712	1390.16354	5.753	384.205	61.509	117.983
1.958	0.100	SACC	1769.33869	1166.29889	1975.15827	1157.92693	6.866	120.057	65.448	71.896
2.058	0.158	PURS	1978.06034	1158.56997	2085.42548	1178.61762	3.641	49.988	22.976	24.311
2.216	0.020	SACC	2089.32332	1177.09094	2035.23452	1193.48951	1.884	170.756	107.139	103.661
2.236	0.048	FIXA	2038.27741	1193.51083	2051.74066	1203.65697	0.562	48.054	9.586	16.408
2.283	0.140	PURS	2052.27180	1204.02198	2065.38217	1207.20473	0.450	10.321	3.557	4.099
2.423	0.048	FIXA	2065.47659	1207.09663	2064.26080	1207.22994	0.041	3.504	1.913	2.047
2.471	0.423	PURS	2064.01698	1207.05070	2181.33353	1298.13906	4.951	334.749	10.018	32.670
2.984	0.060	SACC	2371.92789	1440.96792	2478.13900	1460.76493	3.417	365.865	201.950	189.204
3.044	0.025	HPSO	2479.78106	1458.82585	2418.97894	1438.80177	2.134	145.949	102.463	96.509
3.069	0.078	PURS	2414.29442	1439.03042	2288.45144	1389.65708	4.506	89.139	62.560	62.492
3.146	0.018	SACC	2284.22474	1388.28715	2258.93794	1384.35792	0.853	71.669	58.303	57.395
3.164	0.078	FIXA	2256.04482	1383.31171	2188.24738	1361.71863	2.372	51.433	35.413	33.171
3.241	0.008	SACC	2185.10887	1360.46602	2180.79640	1357.45063	0.175	45.040	35.564	38.395
3.249	0.068	FIXA	2179.55066	1356.64715	2146.53552	1369.70464	1.183	37.721	19.293	19.592
3.316	0.048	SACC	2145.13757	1374.10441	2117.57873	1209.11785	5.576	394.193	86.136	133.907
3.364	0.605	PURS	2117.74383	1209.32720	1829.42532	1233.56842	9.645	380.366	5.711	19.895
4.104	0.040	FIXA	1428.72343	1261.39402	1482.94584	1306.04495	2.085	295.108	160.648	171.985
4.144	0.050	SACC	1484.89090	1303.15729	1578.22051	1272.41461	3.275	118.905	74.053	77.125
4.194	0.038	FIXA	1580.83664	1273.76831	1626.59069	1281.59960	1.547	101.633	47.741	52.287
4.232	0.015	SACC	1629.78977	1282.84042	1661.33611	1272.15791	1.110	127.742	82.557	82.144
