onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.453	FIXA	2000.47984	1313.45494	1988.02935	1315.95350	0.423	10.712	2.153	2.434
0.468	0.333	PURS	1987.76014	1315.74850	2324.82697	1373.38069	11.399	287.441	5.223	42.379
1.003	0.108	SACC	2593.12451	1420.46229	2356.14362	1373.17023	8.055	228.913	81.400	95.675
1.110	0.010	LPSO	2353.87294	1371.86965	2339.92757	1367.10934	0.491	73.652	61.580	57.923
1.120	0.083	FIXA	2336.45571	1365.08725	2253.35007	1317.40706	3.194	67.298	43.468	43.257
1.203	0.033	SACC	2249.49984	1316.03796	2066.08633	1360.30288	6.289	342.453	220.379	200.117
1.235	0.283	PURS	2063.64267	1360.43333	2103.80486	1334.79772	1.588	76.178	10.653	14.281
1.518	0.008	SACC	2106.84719	1335.78048	2112.80291	1338.27916	0.215	45.975	42.613	42.991
1.526	0.045	FIXA	2114.88740	1338.94007	2078.31826	1364.13717	1.480	346.878	60.563	95.658
1.691	0.058	FIXA	1590.38067	1199.86957	1585.49932	1255.31315	1.483	419.251	142.732	176.220
1.748	0.068	SACC	1590.66505	1253.46836	1729.23928	1238.32432	4.647	108.436	72.135	73.789
1.816	0.058	FIXA	1731.61773	1239.17634	1812.66499	1230.31680	2.718	73.493	51.445	49.213
1.873	0.008	SACC	1816.43456	1229.66224	1823.18456	1228.54809	0.228	51.360	50.995	47.407
1.881	0.420	PURS	1825.77610	1228.33462	1976.99960	1208.89679	5.082	46.696	8.619	12.947
2.301	0.023	SACC	1973.82525	1209.07031	1951.73311	1216.88248	0.781	82.184	42.373	43.471
2.323	0.060	FIXA	1951.84915	1216.99704	1946.74571	1219.07578	0.184	8.087	4.117	4.050
2.383	0.138	PURS	1946.45827	1219.17423	2112.68278	1273.52318	5.829	342.903	19.085	65.977
2.681	0.118	SACC	2425.73879	1383.90316	2184.37367	1319.44306	8.327	123.758	65.661	75.435
2.799	0.043	FIXA	2182.88631	1317.53147	2127.06032	1307.73078	1.889	70.033	44.084	46.622
2.841	0.008	SACC	2123.38986	1307.80204	2118.10500	1307.48720	0.176	48.931	35.571	39.914
2.849	0.748	PURS	2116.62812	1306.89615	2008.25925	1275.74157	3.759	44.606	6.611	10.351
3.596	0.035	SACC	2008.01143	1276.25511	1988.31010	1206.75798	2.408	145.729	68.297	73.637
3.631	0.100	FIXA	1988.10478	1206.24622	1987.43327	1196.26671	0.333	18.467	2.535	3.753
3.731	0.198	PURS	1987.57132	1196.21976	2038.22263	1207.65069	1.731	46.980	5.228	9.220
3.929	0.020	SACC	2041.80425	1209.38782	2070.35609	1219.50401	1.010	109.729	54.255	58.111
4.101	0.093	SACC	1543.81874	1218.46441	1678.56094	1234.82011	4.524	193.049	89.720	100.353
4.194	0.035	LPSO	1680.41733	1234.19429	1742.85351	1223.51478	2.111	82.471	63.083	63.280
4.229	0.045	FIXA	1748.42074	1222.82513	1805.04763	1219.17026	1.891	74.770	46.699	46.437
4.274	0.008	SACC	1808.47031	1218.90349	1816.05348	1218.72400	0.253	53.018	48.181	48.986
4.282	0.695	PURS	1818.20612	1218.35974	2045.96369	1216.19258	7.592	285.524	7.536	16.843
5.167	0.125	SACC	2489.16391	1385.90374	2242.97324	1333.24683	8.392	138.706	68.855	73.565
5.292	0.035	LPSO	2240.19638	1333.19398	2210.23685	1326.54407	1.023	51.207	34.427	33.055
5.327	0.045	FIXA	2206.24977	1325.07187	2160.68181	1314.25115	1.561	73.354	39.570	38.890
5.372	0.008	SACC	2156.73740	1314.02422	2149.64103	1313.74508	0.237	52.660	51.805	49.109
5.379	0.075	FIXA	2146.98168	1313.84932	2082.54170	1309.75474	2.152	40.346	29.749	30.221
5.454	0.018	SACC	2079.72312	1309.19329	2006.79759	1309.24409	2.431	233.503	165.987	144.348
5.472	0.010	LPSO	2005.65781	1309.35764	2015.43194	1311.61872	0.334	63.307	35.213	37.250
5.482	0.465	PURS	2015.64474	1311.50882	2015.21167	1299.72262	0.393	23.567	5.003	6.031
5.947	0.050	SACC	2015.61915	1298.08948	1970.79230	1429.27192	4.621	386.116	62.049	113.704
5.997	0.068	FIXA	1970.97196	1429.49426	1972.29788	1439.82787	0.347	12.224	6.397	6.076
6.065	0.140	PURS	1972.47084	1440.42646	1846.65575	1430.24597	4.208	328.447	13.479	49.863
6.340	0.123	FIXA	1440.53774	1403.02753	1683.06613	1258.34779	10.544	649.819	79.736	135.691
6.462	0.048	SACC	1686.28222	1257.23880	1749.91063	1253.01700	2.126	62.725	48.358	48.293
6.510	0.085	FIXA	1751.31984	1253.08575	1830.68792	1246.72749	2.654	53.977	32.933	32.013
6.595	0.010	SACC	1833.68681	1246.27439	1841.70226	1244.21431	0.276	47.201	39.184	37.748
6.605	0.340	PURS	1842.85312	1243.74496	1935.45306	1232.45157	3.110	34.100	8.338	9.640
6.945	0.065	FIXA	1935.62022	1232.40374	1935.39222	1232.66641	0.012	5.538	2.839	2.720
7.010	0.488	PURS	1935.19623	1232.79679	1854.90855	1258.31737	2.808	23.858	4.411	6.323
7.498	0.023	SACC	1852.83042	1257.53346	1855.23022	1388.24675	4.358	365.350	223.309	197.718
7.520	0.340	PURS	1854.81099	1388.55257	1761.33617	1478.27004	4.319	46.725	14.404	16.082
7.860	0.010	SACC	1759.83123	1481.02258	1755.89154	1486.77488	0.232	44.892	36.631	33.832
7.870	0.053	FIXA	1754.97860	1487.00135	1712.18229	1508.91075	1.603	47.081	34.364	31.750
