onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.375	FIXA	2034.40989	1079.36885	2019.20332	1058.33487	0.834	33.700	2.080	3.498
0.390	0.058	SACC	2019.24593	1058.03330	2018.01008	1151.05418	3.101	300.512	18.546	67.931
0.448	0.020	LPSO	2018.06008	1151.00849	2017.22249	1155.14980	0.141	10.129	7.915	7.266
0.468	0.373	FIXA	2017.06557	1155.49651	2004.09458	1155.92396	0.433	5.148	1.891	1.934
0.840	0.035	SACC	2004.05769	1156.06081	1992.97337	1119.82554	1.263	106.594	17.961	39.695
0.875	1.063	FIXA	1992.96828	1119.74559	1998.93919	1121.92342	0.212	6.264	1.365	1.615
1.938	0.163	PURS	1998.92138	1122.14623	1997.50986	1131.17137	0.304	4.930	2.257	2.171
2.101	0.345	FIXA	1997.50221	1131.30055	1996.79412	1126.02614	0.177	6.319	1.855	2.185
2.446	0.283	PURS	1996.77849	1125.92857	1998.45326	1101.21219	0.826	7.813	2.800	3.481
2.728	0.205	FIXA	1998.50380	1101.17509	1997.84327	1102.52807	0.050	8.981	2.327	2.856
2.934	0.510	PURS	1997.78192	1102.45350	1966.39661	1119.04997	1.183	12.354	3.520	3.987
3.444	0.020	ISAC	1965.84807	1118.65915	1959.22586	1113.66037	0.277	20.898	15.869	14.965
3.464	0.205	PURS	1958.83473	1113.49732	2304.23020	1125.81971	11.521	383.097	7.731	67.870
3.819	0.040	SACC	2761.06646	1169.87815	2876.02742	1133.66409	3.716	272.625	178.343	157.817
3.859	0.015	HPSO	2877.38005	1132.69210	2872.34994	1112.90481	0.681	181.387	68.501	81.348
3.874	0.063	FIXA	2873.18830	1110.90819	2787.68072	1159.56366	3.279	265.303	24.915	71.568
3.936	0.030	SACC	2785.57048	1163.07112	2710.33527	1114.37128	2.987	233.044	159.399	144.595
3.966	0.020	LPSO	2707.11348	1115.48649	2663.62933	1105.89256	1.484	133.264	89.595	88.556
3.986	0.415	PURS	2663.65733	1106.80819	2524.43861	1039.98496	5.148	64.727	16.869	21.131
4.402	0.015	SACC	2527.24312	1039.72889	2559.82664	1034.18005	1.102	109.754	89.242	79.710
4.417	0.103	FIXA	2558.14279	1033.96678	2556.12061	1041.97752	0.275	32.953	17.621	16.372
4.519	0.620	PURS	2554.26011	1041.85404	2112.58970	1067.03435	14.746	554.657	10.755	42.942
5.249	0.068	FIXA	1720.62239	1301.82143	1507.38377	1268.35800	6.863	471.715	127.385	139.750
5.317	0.018	SACC	1510.97174	1268.60501	1586.86890	1263.13894	2.536	273.058	186.239	164.424
5.334	0.078	FIXA	1588.32751	1258.57562	1790.11581	1251.70415	6.730	156.350	84.825	89.736
5.412	0.013	SACC	1797.20230	1251.10491	1820.27305	1248.33691	0.775	97.382	85.673	80.942
5.424	0.355	PURS	1822.64112	1247.59853	2033.03912	1190.25320	7.269	72.971	14.094	21.423
5.780	0.020	SACC	2031.76301	1187.97050	2020.19080	1154.98710	1.165	108.248	70.695	64.772
5.800	0.203	FIXA	2020.34594	1154.40596	2028.02527	1141.58766	0.498	14.601	3.083	3.971
6.002	0.820	PURS	2027.82448	1141.41150	1966.96537	1146.96927	2.037	11.054	3.771	4.084
6.822	0.065	FIXA	1966.82511	1147.03400	1963.63722	1147.69513	0.109	4.170	2.122	2.240
6.887	0.140	PURS	1963.54806	1147.53950	1959.09070	1143.60232	0.198	6.719	2.093	2.367
7.028	0.070	FIXA	1958.99324	1143.64026	1953.16289	1143.80125	0.194	5.045	2.761	2.964
7.098	0.323	PURS	1952.97365	1143.78466	2319.95776	1103.37500	12.307	438.373	7.568	60.336
7.570	0.045	SACC	2815.73921	1167.48565	2833.66744	1168.21037	1.056	356.453	147.089	152.314
7.615	0.088	FIXA	2833.22289	1166.69154	2625.54658	1101.39759	7.257	268.716	102.148	105.579
7.703	0.018	SACC	2620.43372	1103.33648	2597.85431	1044.87518	2.089	161.979	145.262	130.982
7.720	0.015	HPSO	2593.97060	1043.88064	2583.26923	1082.05477	1.322	139.968	107.746	98.672
7.735	0.270	PURS	2582.65019	1083.02161	2525.71262	1026.65794	2.671	111.680	12.612	19.369
8.005	0.050	FIXA	2525.38282	1025.90481	2538.53901	1031.80851	0.481	77.542	12.399	25.332
8.055	0.020	SACC	2537.83705	1030.95573	2471.17127	1017.73905	2.265	211.107	148.664	129.955
8.075	0.020	HPSO	2467.53715	1016.97114	2501.80987	1033.55142	1.269	113.950	65.859	71.512
8.095	0.133	FIXA	2501.37227	1034.39447	2491.05252	1024.61873	0.474	53.124	9.792	11.660
8.228	0.390	PURS	2491.89181	1025.08645	2580.19312	1047.81786	3.039	87.678	10.369	15.993
8.618	0.010	SACC	2573.86306	1049.21618	2555.72914	1051.95221	0.611	113.001	82.241	82.728
8.628	0.058	FIXA	2556.81600	1052.47917	2194.99158	1083.62674	12.105	476.642	256.284	246.120
8.816	0.070	PURS	1626.95185	1089.36900	1455.25922	1241.23885	7.568	751.778	151.353	216.957
8.886	0.018	SACC	1461.38935	1244.04503	1559.01578	1230.20720	3.287	312.330	221.282	204.037
8.903	0.040	FIXA	1562.03856	1229.54966	1681.03478	1223.77944	3.971	188.074	109.493	107.380
8.943	0.023	SACC	1688.14613	1224.23694	1751.47213	1229.68006	2.119	131.223	102.980	105.502
8.966	0.343	PURS	1756.70473	1229.76377	2028.11933	1189.05290	9.148	100.904	21.079	27.759
9.308	0.048	FIXA	2028.33692	1189.01637	2028.74965	1187.04230	0.067	3.959	2.941	2.962
9.356	1.193	PURS	2028.76403	1187.00416	1790.02564	1270.06855	8.426	53.214	6.590	8.159
10.549	0.033	SACC	1788.55768	1270.68407	1956.94614	1270.05701	5.613	440.405	146.397	196.000
10.581	0.050	FIXA	1958.63302	1267.52489	2262.22226	1211.57492	10.290	382.332	196.542	208.736
10.794	0.058	SACC	2752.22976	1085.09990	2688.67677	1030.86837	2.785	296.591	145.063	141.039
10.851	0.050	FIXA	2686.17112	1032.93639	2565.83046	1051.20975	4.057	198.638	92.350	91.096
10.901	0.015	SACC	2563.74799	1048.54383	2561.09945	1000.82390	1.593	154.680	121.804	114.143
10.916	0.135	PURS	2558.50030	997.76077	2506.02994	981.19427	1.834	118.398	18.691	28.669
11.051	0.128	FIXA	2506.26206	981.77785	2505.32866	991.85474	0.337	30.313	12.828	13.263
11.179	0.028	ISAC	2502.08668	992.71771	2512.08262	1001.18116	0.437	97.680	50.301	51.135
