onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.063	FIXA	2012.06613	1229.62035	2007.94273	1232.08505	0.167	18.871	9.862	9.795
0.078	0.190	PURS	2008.06743	1231.61329	2000.64976	1247.51672	0.585	59.538	16.711	19.884
0.268	0.098	FIXA	2000.57033	1247.62252	2003.93986	1246.20757	0.122	186.535	10.261	30.235
0.365	0.018	SACC	2002.18849	1242.20936	2030.54083	1284.18042	1.688	150.036	111.572	104.978
0.383	0.008	LPSO	2032.11318	1285.48367	2030.11455	1279.69975	0.204	68.068	27.220	36.635
0.390	0.190	PURS	2029.97343	1279.10558	2018.11480	1224.33814	1.868	56.027	13.496	18.188
0.580	0.055	FIXA	2017.49288	1227.60945	2018.98410	1259.02033	1.048	97.661	18.308	32.534
0.635	0.040	SACC	2018.67110	1255.05685	2016.89649	1139.20655	3.862	297.532	84.796	126.859
0.675	0.093	FIXA	2016.88119	1139.28560	2007.83129	1148.12034	0.422	28.641	8.864	10.370
0.768	0.380	PURS	2007.95847	1147.94172	2012.37343	1162.09810	0.494	64.069	6.604	10.328
1.148	0.010	ISAC	2012.54299	1159.36007	2014.68437	1142.81694	0.556	107.619	57.724	64.908
1.158	0.095	FIXA	2015.40679	1142.97002	2013.94748	1160.91415	0.600	99.596	6.604	11.831
1.253	0.195	PURS	2013.97967	1161.17622	2008.67021	1173.18427	0.438	41.885	7.980	10.814
1.448	0.025	ISAC	2008.95730	1172.75930	2015.35005	1170.09519	0.231	136.936	50.861	64.116
1.473	0.005	ILPS	2015.86561	1167.75321	2014.52862	1170.98627	0.117	46.631	39.297	39.297
1.478	0.045	FIXA	2014.25690	1170.92514	2011.06397	1178.25309	0.266	34.062	3.950	8.574
1.523	0.265	PURS	2010.48955	1180.28995	2008.27840	1205.37275	0.839	28.207	7.994	9.040
1.788	0.043	FIXA	2008.25036	1205.95501	2008.24903	1201.78170	0.139	13.526	6.465	6.376
1.831	0.188	PURS	2008.20304	1201.37265	2012.95059	1191.71005	0.359	52.782	7.707	12.100
