onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.053	FIXA	2057.54304	1128.68173	2056.81464	1134.86026	0.195	52.050	14.899	18.901
0.068	0.213	PURS	2056.82500	1135.00079	2040.89323	1144.10170	0.612	34.033	7.160	9.407
0.280	0.020	ISAC	2041.19251	1142.57494	2034.49226	1178.91849	1.232	93.125	65.989	64.168
0.300	0.005	ILPS	2034.31247	1180.67442	2033.89664	1182.80821	0.072	28.973	26.249	26.249
0.305	0.058	FIXA	2033.65891	1183.02737	2033.18679	1188.61176	0.187	7.912	4.309	4.328
0.363	0.103	PURS	2033.31323	1189.11719	2034.43002	1218.29029	0.973	39.784	12.989	16.032
0.465	0.028	ISAC	2034.23367	1216.24411	2003.39021	1221.63858	1.044	102.319	35.815	50.078
0.493	0.028	IHPS	2002.73073	1222.17342	2026.99168	1207.05006	0.953	62.324	40.879	38.618
0.520	0.470	FIXA	2027.21585	1206.81873	2027.96884	1190.11715	0.557	36.121	2.084	4.076
1.181	0.075	SACC	2049.65088	1277.90396	2029.54745	1188.27871	2.355	481.255	230.097	223.176
1.256	0.035	HPSO	2028.52628	1187.39762	2026.20399	1149.53091	1.265	162.060	60.463	82.613
1.291	0.148	FIXA	2027.54372	1140.90909	2032.62199	1133.04395	0.312	120.899	20.347	32.671
1.438	0.015	SACC	2031.35643	1138.27278	2005.56128	1198.75119	2.192	229.098	165.142	158.337
1.453	0.073	FIXA	2004.01359	1201.43314	2011.81438	1144.58424	1.913	291.241	13.994	43.209
2.016	0.073	FIXA	2012.27670	1188.11332	2017.31556	1166.07868	0.778	106.756	17.401	26.338
2.088	0.020	SACC	2017.46970	1164.33641	1994.85759	1239.33415	2.611	265.135	168.372	156.594
2.108	0.005	LPSO	1993.39771	1243.53573	1995.37087	1238.21628	0.189	75.615	67.447	67.447
2.113	0.043	FIXA	1995.26940	1238.43121	1993.71632	1224.12406	0.480	30.866	6.737	12.277
2.156	0.033	SACC	1993.68804	1220.85868	1989.14456	1267.79048	1.572	217.658	77.676	86.947
2.188	0.008	HPSO	1988.61151	1266.48254	1988.96192	1255.26248	0.374	115.240	35.015	56.360
2.196	0.145	FIXA	1990.22908	1255.23008	1991.81854	1231.23313	0.802	96.380	17.037	20.666
2.341	0.018	ISAC	1992.68651	1234.27901	1991.82608	1203.55467	1.025	158.972	72.456	73.487
2.359	0.008	ILPS	1992.02473	1203.38557	1992.61600	1210.50424	0.238	72.598	22.654	32.910
2.366	0.053	FIXA	1992.75788	1211.43599	1992.95457	1209.14139	0.077	20.527	8.317	8.528
2.419	0.133	PURS	1992.94027	1210.09177	1998.70460	1234.09534	0.823	47.596	9.702	12.251
2.551	0.025	SACC	1998.89050	1235.25608	1999.56973	1170.63920	2.154	194.684	81.186	95.692
2.576	0.148	FIXA	2000.00307	1169.75332	1999.51059	1160.68750	0.303	21.703	6.603	7.229
2.724	0.143	PURS	1999.83576	1161.27710	2007.88548	1163.60455	0.279	35.968	8.493	12.083
2.866	0.015	ISAC	2007.47661	1163.27836	2015.18311	1181.21634	0.651	90.870	41.321	44.546
2.881	0.010	IHPS	2014.76219	1180.72371	2010.10578	1170.21538	0.383	77.420	38.028	40.528
2.891	0.353	FIXA	2010.73637	1170.12633	2011.18095	1172.42998	0.078	24.807	6.032	6.857
3.244	0.020	SACC	2011.32863	1173.40700	2002.68323	1117.03414	1.901	180.728	128.116	111.409
3.264	0.023	HPSO	2002.39608	1115.92904	2007.83256	1164.72808	1.637	110.750	79.384	74.411
3.286	0.140	FIXA	2008.07419	1165.19965	2011.56709	1168.23994	0.154	36.302	7.079	10.345
3.427	0.228	PURS	2011.28964	1168.60334	2001.52074	1147.32868	0.780	95.113	21.126	25.810
3.654	0.173	FIXA	2002.28001	1150.05195	2007.95862	1152.16590	0.202	37.678	9.945	13.499
3.827	0.018	SACC	2007.61310	1154.14901	2004.10435	1080.79457	2.448	214.349	166.208	143.667
3.844	0.008	LPSO	2004.02679	1078.82142	2004.21945	1084.99356	0.206	73.087	26.317	36.231
3.852	0.088	FIXA	2004.11458	1085.26450	1996.77393	1109.78551	0.853	60.874	18.802	23.604
3.939	0.020	SACC	1996.58022	1109.62536	2008.85097	1166.51561	1.940	185.705	122.668	110.265
3.959	0.008	LPSO	2009.42888	1169.33505	2008.44737	1165.75934	0.124	54.189	38.357	32.478
3.967	0.050	FIXA	2008.42636	1165.93856	2010.00602	1167.59902	0.076	7.696	3.208	3.448
4.017	0.228	PURS	2010.19553	1167.08803	2014.92993	1146.43015	0.706	19.569	4.029	5.298
4.244	0.015	ISAC	2014.99220	1145.14800	2013.90220	1132.09483	0.437	41.715	34.700	31.960
4.259	0.328	FIXA	2013.86123	1131.78630	2016.67192	1142.17179	0.359	14.173	2.563	3.284
4.587	0.295	PURS	2016.78336	1142.31031	2018.85377	1113.19066	0.973	19.187	3.695	4.882
4.882	0.363	FIXA	2018.75119	1112.75926	2017.07555	1111.95045	0.062	12.293	2.396	3.061
5.245	0.030	ISAC	2017.02080	1113.23712	2016.45806	1109.29076	0.133	61.559	42.742	40.271
5.275	0.268	FIXA	2016.32899	1109.00749	2016.89405	1106.99834	0.070	18.438	2.436	3.011
5.542	0.018	ISAC	2016.81836	1106.27645	2016.99231	1114.95443	0.289	29.100	20.711	17.945
5.560	0.013	ILPS	2017.10546	1114.55869	2017.60040	1112.08406	0.084	20.459	5.486	8.028
5.572	0.198	FIXA	2017.61093	1112.10324	2018.03929	1109.67813	0.082	24.456	4.468	6.235
5.770	0.020	ISAC	2018.21412	1110.41179	2017.11976	1133.28241	0.763	64.347	44.569	39.450
5.790	0.178	FIXA	2016.80752	1134.02259	2016.81814	1119.68857	0.478	16.467	5.203	5.737
