onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.380	FIXA	2037.13563	1119.90287	2039.20326	1124.84451	0.180	9.580	1.584	2.073
0.395	0.033	SACC	2039.13507	1124.66516	2016.42644	1180.39337	2.006	184.566	46.602	72.315
0.428	0.545	FIXA	2016.83662	1180.33807	2010.62245	1169.47172	0.417	6.744	1.459	1.767
0.973	0.205	PURS	2010.59021	1169.49847	1993.98472	1160.26044	0.633	8.996	3.326	3.619
1.178	0.110	SACC	1993.48960	1160.47077	2445.23416	1277.19081	15.553	487.886	207.746	209.929
1.408	0.070	SACC	2254.00756	1523.49688	2822.21597	1113.52628	25.268	952.166	350.872	387.134
1.478	0.035	HPSO	2829.81217	1109.05454	2858.52866	1086.12609	1.225	989.184	286.011	371.846
1.513	0.053	FIXA	2860.19544	1088.33982	2747.43860	1067.59654	3.822	519.485	116.751	168.789
1.566	0.008	SACC	2734.01430	1061.74895	2716.71781	1053.98286	0.632	195.164	147.409	149.315
1.573	0.370	PURS	2709.98252	1051.02578	2178.09192	1024.61591	17.752	447.305	24.752	58.026
2.103	0.050	FIXA	1497.53400	1083.03758	1495.34998	1205.72957	4.433	491.855	154.731	210.924
2.153	0.023	SACC	1502.32525	1206.08217	1611.46335	1194.59276	3.658	298.788	202.282	177.395
2.176	0.023	LPSO	1610.96279	1192.84317	1673.07601	1194.16846	2.071	175.374	91.668	100.724
2.198	0.325	PURS	1679.03616	1193.13746	1981.99970	1174.33706	10.118	115.764	22.207	32.159
2.523	0.165	FIXA	1982.18161	1174.29044	1979.81938	1175.79289	0.093	8.082	1.749	2.227
2.688	0.645	PURS	1979.85537	1175.83272	1916.46577	1255.35571	3.390	39.325	6.037	7.831
3.334	0.080	SACC	1913.38049	1255.92968	2372.15369	1197.29540	15.417	391.491	205.382	212.639
3.569	0.015	SACC	2746.62557	1243.16947	2800.44625	1099.92062	4.289	508.045	442.956	437.190
3.584	0.035	LPSO	2802.71640	1092.78184	2873.27217	1071.66018	2.455	256.757	142.723	147.938
3.619	0.050	FIXA	2876.85908	1066.36760	2849.26916	1115.84999	1.888	248.321	51.487	76.524
3.669	0.015	SACC	2846.67941	1126.24041	2827.71050	1065.23800	2.129	378.661	189.636	222.858
3.684	0.073	PURS	2820.41127	1058.39140	2667.95901	1013.08124	5.301	263.355	98.256	101.773
3.756	0.010	SACC	2666.90392	1001.91043	2672.90405	963.69250	1.290	194.009	167.003	166.938
3.766	0.083	FIXA	2671.51669	959.47674	2615.65463	975.36500	1.936	111.728	40.679	44.076
3.849	0.015	ISAC	2614.14667	972.61038	2592.78060	929.19587	1.613	141.578	131.552	114.489
3.864	0.015	IHPS	2591.98372	929.03863	2602.61840	967.61641	1.334	126.223	108.240	90.790
3.879	0.075	FIXA	2602.22975	969.36801	2583.81498	970.87251	0.616	78.018	6.103	16.082
3.954	0.010	ISAC	2586.52170	968.56968	2583.82545	953.24493	0.519	107.209	63.124	70.206
3.964	0.053	FIXA	2583.45267	953.18658	2595.79016	966.02014	0.593	117.604	5.066	17.302
4.016	0.013	ISAC	2597.23926	969.20060	2586.01172	950.73436	0.720	124.971	48.111	67.262
4.029	0.015	IHPS	2584.40508	950.86338	2590.18369	967.92219	0.600	127.859	37.952	57.092
4.044	0.093	FIXA	2591.49000	968.22480	2594.99393	973.12735	0.201	19.324	7.927	7.947
4.136	0.588	PURS	2595.03797	973.11144	2251.62800	1061.58399	11.821	593.838	11.264	38.056
4.884	0.320	PURS	1657.79944	1152.86387	1922.42295	1181.76095	9.395	479.320	49.963	60.982
5.204	0.020	SACC	1923.46700	1182.31810	1987.65282	1161.95781	2.245	199.152	128.726	117.868
5.224	0.018	HPSO	1986.28665	1161.20039	1980.62447	1165.02281	0.228	50.803	10.613	16.146
5.242	0.058	FIXA	1980.67319	1164.94865	1988.28330	1165.69299	0.255	9.376	4.693	5.095
5.299	0.560	PURS	1988.56236	1165.83120	1901.40931	1145.55274	2.983	61.274	5.229	8.293
5.860	0.070	SACC	1904.13835	1145.82937	2355.55477	1186.60545	15.108	387.300	233.139	230.849
6.110	0.018	SACC	2890.22934	1004.95621	2843.30509	1109.91242	1.921	769.804	173.096	274.292
6.127	0.085	FIXA	2847.60268	1108.71799	2892.26584	1094.20826	1.565	157.651	47.256	51.651
6.212	0.035	SACC	2889.90217	1085.47829	2765.78182	1101.38420	4.171	244.954	178.814	158.014
6.247	0.018	LPSO	2757.46732	1105.23376	2720.13067	1087.46813	1.378	228.016	122.122	127.802
6.265	0.203	PURS	2710.84238	1089.73712	2535.76731	1061.43813	5.912	150.634	27.530	39.267
6.467	0.045	FIXA	2534.58405	1062.36716	2556.97931	1067.39212	0.765	63.616	20.488	27.971
6.512	0.015	SACC	2548.70480	1064.15258	2481.19988	1040.23630	2.387	235.931	195.791	178.855
6.527	0.043	FIXA	2484.94470	1040.38290	2476.24994	1027.68132	0.513	64.532	22.866	30.191
6.570	0.745	PURS	2476.55731	1028.12570	2330.83921	1090.04110	5.278	520.375	17.344	36.993
7.470	0.040	FIXA	1616.82767	1151.99570	1561.28684	1156.64713	1.499	348.816	145.613	152.908
7.510	0.015	SACC	1571.60006	1152.32603	1648.04486	1150.54758	2.549	272.148	213.494	195.457
