onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.220	FIXA	2054.77458	1172.30388	2054.88122	1177.71160	0.176	3.155	1.120	1.299
0.235	0.038	SACC	2054.86608	1177.92157	2048.57850	1239.47555	2.062	189.928	42.561	70.619
0.273	2.121	FIXA	2048.83944	1239.77575	2034.54879	1205.02024	1.253	7.932	1.546	1.887
2.393	0.030	SACC	2034.63431	1204.99554	2014.69679	1206.97117	0.668	64.113	19.000	27.079
2.423	0.018	HPSO	2014.76853	1206.89690	2017.43250	1203.31159	0.149	13.224	9.473	8.705
2.441	0.243	FIXA	2017.40816	1203.26839	2018.45633	1200.16438	0.109	4.154	0.875	1.156
2.683	0.028	SACC	2018.45801	1200.33575	2029.11339	1200.71479	0.355	34.267	14.334	16.187
2.711	0.338	FIXA	2029.15788	1200.80470	2030.11920	1209.41712	0.289	3.941	1.337	1.444
3.049	0.523	PURS	2030.15727	1209.53879	2036.46850	1238.67162	0.994	8.224	2.331	2.493
3.571	0.018	SACC	2036.20506	1238.92042	2026.00554	1241.05298	0.347	32.646	24.016	20.636
3.589	0.320	FIXA	2025.93060	1240.94071	2030.11242	1249.81978	0.327	5.977	1.800	2.069
3.909	0.230	PURS	2030.13909	1249.78341	2031.46741	1260.61384	0.364	6.240	1.474	1.905
4.139	0.245	FIXA	2031.41208	1260.75026	2030.98970	1254.36972	0.213	8.193	1.592	2.113
4.384	0.165	PURS	2031.01159	1254.30139	2030.28460	1247.23626	0.237	8.184	2.323	2.728
4.549	0.185	FIXA	2030.32029	1246.89904	2032.10819	1244.48833	0.100	5.563	2.413	2.352
4.734	0.165	PURS	2032.04760	1244.35860	2032.59017	1237.00014	0.246	5.809	1.979	2.082
4.899	0.213	FIXA	2032.51421	1236.95882	2031.71382	1231.32086	0.190	9.088	1.623	2.040
5.112	0.025	SACC	2031.77733	1231.36446	2020.66268	1223.86650	0.447	39.386	19.901	19.556
5.137	0.023	LPSO	2020.79936	1223.75672	2022.55932	1220.90453	0.112	8.807	5.720	5.661
5.159	0.988	FIXA	2022.41768	1220.97725	2026.87927	1236.28072	0.531	8.186	1.373	1.789
6.147	0.015	SACC	2026.94940	1236.83242	2027.31133	1246.20469	0.313	28.960	24.637	22.105
6.275	0.055	SACC	2034.08238	1219.62824	2023.44689	1236.74908	0.299	311.072	29.628	56.564
6.330	0.030	HPSO	2023.40572	1236.74513	2022.63066	1230.32141	0.216	27.035	14.631	13.112
6.360	0.153	FIXA	2022.60609	1230.45100	2025.29963	1238.07480	0.270	13.946	3.678	4.471
6.512	0.013	ISAC	2025.62509	1237.73630	2027.28751	1234.86338	0.111	13.536	10.972	10.114
6.525	0.090	FIXA	2027.46819	1234.80662	2028.82278	1237.49033	0.100	5.925	1.954	2.218
6.615	0.010	ISAC	2028.75322	1237.93546	2028.10398	1240.64102	0.093	17.052	10.115	10.822
6.625	0.023	ILPS	2028.21975	1240.81672	2030.17611	1240.79099	0.065	12.282	3.645	5.308
6.647	0.583	FIXA	2030.19643	1240.81473	2028.53259	1253.35706	0.422	4.312	1.150	1.281
7.230	0.045	SACC	2028.79903	1253.51525	2025.53004	1248.22846	0.207	29.574	11.916	13.096
7.275	2.931	FIXA	2025.43416	1248.21656	2027.70031	1239.45018	0.302	9.920	1.272	1.584
10.206	0.020	SACC	2027.66141	1239.87151	2026.15762	1251.33877	0.386	31.367	21.029	20.080
10.351	0.045	SACC	2026.09101	1264.45941	2021.36955	1242.88031	0.680	92.763	29.373	36.864
10.396	0.018	HPSO	2021.54817	1242.58314	2023.59593	1229.79810	0.432	42.828	26.663	25.406
10.414	0.163	FIXA	2023.43851	1229.50890	2029.38993	1234.74773	0.264	15.995	4.765	5.482
10.576	0.010	ISAC	2029.29002	1235.04741	2028.56085	1237.29689	0.079	15.529	8.056	8.963
10.586	0.010	ILPS	2028.66077	1237.36163	2029.79391	1235.44778	0.074	14.540	7.598	7.831
10.596	0.518	FIXA	2029.96256	1235.26555	2028.03782	1241.92886	0.231	5.823	1.263	1.572
11.114	0.040	SACC	2028.36645	1241.86132	2020.95830	1236.58046	0.303	32.408	9.327	13.502
11.154	0.035	LPSO	2021.03743	1236.72528	2020.63110	1235.46705	0.044	7.701	2.202	2.642
11.189	1.000	FIXA	2020.67413	1235.43767	2025.79071	1224.90495	0.390	7.365	1.721	2.030
12.189	0.033	SACC	2025.94106	1224.58374	2005.17173	1218.60949	0.720	71.272	14.710	28.096
12.222	0.388	FIXA	2005.19214	1218.54484	2006.47039	1211.44589	0.240	5.718	1.588	1.949
12.610	0.148	SACC	2006.36610	1211.65139	2015.26507	1248.12318	1.251	234.415	58.014	76.314
12.757	0.035	HPSO	2015.03614	1247.83483	2009.89905	1230.86186	0.591	107.810	31.278	35.642
12.792	0.620	FIXA	2009.83017	1227.95976	2008.23132	1224.52267	0.126	40.937	2.689	4.605
13.412	0.015	ISAC	2008.14657	1225.09501	2005.60685	1231.67115	0.235	21.388	18.074	16.956
13.427	0.015	ILPS	2005.61508	1231.76383	2008.63275	1226.88944	0.191	16.520	15.354	12.943
13.442	0.213	FIXA	2008.87351	1226.58244	2005.89650	1228.20389	0.113	5.842	2.177	2.483
13.655	0.020	SACC	2006.02596	1228.64768	2005.30225	1218.66861	0.334	30.378	18.342	18.223
13.675	1.065	FIXA	2005.42744	1218.97622	1998.65936	1220.60918	0.232	10.846	2.128	2.887
14.740	0.008	SACC	1997.97121	1220.69830	1994.14267	1221.06848	0.128	43.064	9.249	20.222
14.748	0.095	FIXA	1993.14047	1221.01798	2574.99518	1302.01116	19.582	378.706	217.745	221.705
14.945	0.103	PURS	2834.62731	1381.72904	2884.29079	1326.33425	1.482	541.175	112.191	136.459
15.048	0.048	SACC	2890.40788	1324.34184	2986.02567	1247.50832	4.089	215.720	89.061	112.717
15.095	0.043	FIXA	2986.98081	1246.36965	2953.77518	1203.82270	1.799	194.874	70.618	81.244
15.138	0.013	SACC	2949.99378	1201.69025	2897.17096	1172.80737	2.007	270.252	165.243	172.276
15.150	0.073	PURS	2898.06304	1171.65206	2786.93724	1117.55836	4.120	200.413	70.901	72.977
15.223	0.035	SACC	2786.91842	1119.48782	2887.86837	1118.87255	3.365	304.088	106.557	140.251
15.258	0.043	FIXA	2887.57071	1118.04619	2880.33874	1076.91647	1.392	97.945	52.170	49.654
15.301	0.048	SACC	2879.79153	1080.02779	2831.64398	1085.93061	1.617	258.117	86.466	92.914
15.348	0.063	FIXA	2830.83202	1086.29365	2778.86581	1076.04605	1.766	72.221	27.707	30.519
15.411	0.020	SACC	2777.51563	1074.15995	2758.23332	1064.46949	0.719	60.621	48.174	45.868
15.431	0.115	FIXA	2758.37969	1066.23125	2736.35143	1061.08822	0.754	53.563	23.482	24.725
15.546	0.038	SACC	2733.95787	1061.33929	2797.23585	937.27691	4.642	420.822	72.972	163.327
15.583	0.058	FIXA	2797.68942	937.57975	2790.03752	926.52208	0.448	107.585	33.152	42.553
15.641	0.053	SACC	2792.63865	927.43128	2843.02684	908.04787	1.800	168.735	66.932	80.395
15.693	0.075	FIXA	2843.22435	906.80470	2370.45968	912.61242	15.760	576.751	285.486	266.700
15.963	0.118	FIXA	1686.97963	1157.97485	1914.70911	1185.64162	7.534	144.562	60.985	68.112
16.081	0.038	SACC	1915.27504	1191.81714	1892.28310	1265.57874	2.575	343.425	104.469	142.405
16.118	0.383	PURS	1893.69512	1265.96436	2031.03950	1297.06759	4.694	28.932	12.710	13.319
16.501	0.018	SACC	2031.83685	1294.41576	2036.62255	1283.15915	0.408	44.025	35.241	29.016
16.518	0.073	FIXA	2036.80140	1282.59288	2041.45359	1278.62527	0.204	9.211	3.384	4.120
16.591	0.245	PURS	2041.92124	1278.69945	2106.87407	1288.14966	2.188	25.208	10.163	10.951
16.836	0.013	SACC	2108.87289	1288.35406	2113.91540	1289.59318	0.173	26.780	20.688	19.242
16.849	0.488	PURS	2114.52432	1289.68756	2166.46518	1345.53444	2.542	24.332	4.956	7.389
17.336	0.018	SACC	2164.96794	1345.93649	2133.78674	1344.37092	1.041	94.012	70.439	62.420
17.354	0.125	FIXA	2133.85485	1344.47688	2126.80549	1372.43360	0.961	79.323	5.009	11.896
17.594	0.043	FIXA	2130.03865	1343.96154	2117.82514	1331.39926	0.436	66.727	15.976	20.646
17.636	0.020	SACC	2117.17930	1332.60501	2119.07237	1308.23874	0.815	69.955	45.754	43.115
17.656	0.043	FIXA	2118.26494	1308.00564	2114.15191	1310.28334	0.157	20.402	10.752	10.542
17.699	0.693	PURS	2113.03464	1310.04898	2002.74041	1270.04504	3.911	19.680	6.650	6.855
18.392	0.063	FIXA	2002.83537	1270.22555	2004.15635	1271.47759	0.061	4.278	2.142	2.149
18.454	0.345	PURS	2004.36080	1271.68033	2028.73980	1260.74553	0.891	9.312	3.514	3.698
18.799	0.095	FIXA	2028.84571	1260.59634	2031.90863	1256.55577	0.169	8.499	3.862	4.099
18.894	0.185	PURS	2031.96904	1256.07532	2036.15286	1245.42161	0.382	18.699	2.837	3.992
19.079	0.050	FIXA	2036.15162	1245.42219	2038.32709	1244.93883	0.074	3.592	2.377	2.286
19.129	0.455	PURS	2038.35985	1245.02630	2075.72822	1241.88578	1.250	8.523	3.410	3.544
19.585	0.038	SACC	2076.12132	1241.77637	2066.70966	1240.83553	0.315	44.300	13.414	17.517
19.622	0.315	FIXA	2066.77153	1240.76814	2073.08043	1233.70387	0.316	6.783	1.748	1.977
19.937	0.020	SACC	2072.71749	1234.05021	2087.70423	1235.38470	0.502	44.086	28.419	26.555
19.957	0.283	FIXA	2087.99090	1235.40231	2087.24055	1236.23899	0.037	5.146	1.481	1.660
20.240	1.536	PURS	2087.04323	1236.31821	1921.31774	1263.37140	5.597	31.011	4.134	4.639
21.775	0.028	SACC	1920.51189	1264.52488	1929.04462	1280.65741	0.608	43.933	32.963	32.198
21.803	0.023	HPSO	1929.18563	1281.08326	1917.05635	1271.26343	0.520	46.154	34.533	29.709
21.825	0.068	FIXA	1916.94121	1270.59775	1903.94500	1268.73841	0.438	36.605	18.712	19.503
21.893	0.010	SACC	1902.87601	1267.56311	1902.09883	1260.94325	0.222	37.470	26.003	27.663
21.903	0.018	LPSO	1901.72607	1260.49920	1897.41921	1262.55317	0.159	27.178	10.569	12.695
21.920	0.043	FIXA	1897.27850	1262.75777	1889.64530	1265.53565	0.271	11.091	7.054	6.840
21.963	0.343	PURS	1888.96855	1265.82107	1845.98203	1289.83261	1.641	19.847	4.968	5.892
22.306	0.025	SACC	1846.03777	1289.49267	1844.11625	1278.29375	0.379	29.998	17.818	16.918
22.331	1.758	FIXA	1843.96385	1278.33262	1857.80543	1278.88382	0.462	11.921	1.795	2.188
24.089	0.040	SACC	1857.95940	1279.52207	1861.74770	1310.58610	1.043	56.322	28.538	28.399
24.211	0.038	FIXA	1874.21920	1290.62965	1869.20014	1286.68096	0.464	114.836	60.779	65.607
24.249	0.163	PURS	1869.90010	1286.31194	1870.11753	1276.34222	0.332	14.824	4.456	5.882
24.411	0.073	FIXA	1870.08861	1276.63791	1873.82294	1273.92560	0.154	15.664	4.071	5.706
24.484	0.220	PURS	1873.92412	1273.89974	1878.59976	1283.76672	0.364	6.783	1.833	2.374
24.704	0.105	FIXA	1878.56896	1283.86471	1880.69382	1287.01756	0.127	5.905	2.072	2.397
24.809	0.160	PURS	1880.77788	1286.98780	1885.63132	1291.89234	0.230	12.062	2.151	2.574
24.969	0.360	FIXA	1885.34062	1291.80482	1888.63403	1295.18797	0.157	8.144	2.253	2.494
25.329	0.020	SACC	1889.31774	1295.11589	1870.68611	1293.45573	0.624	54.830	35.374	32.578
25.349	0.388	FIXA	1870.72170	1293.12966	1878.61362	1297.26636	0.297	8.645	1.951	2.190
25.737	0.523	PURS	1878.66544	1297.30044	1974.89791	1306.50872	3.222	21.248	6.532	7.237
26.259	0.008	SACC	1976.44460	1305.33409	1977.66287	1305.85262	0.044	25.886	12.601	15.783
26.267	0.130	FIXA	1977.96977	1306.08685	2012.65808	1311.94616	1.173	24.342	11.616	12.184
26.397	0.098	SACC	2013.05322	1313.77031	2027.29579	1309.20026	0.499	305.991	83.333	117.963
26.495	0.035	LPSO	2027.08080	1309.83050	2032.21938	1296.94554	0.462	35.025	21.470	19.928
26.530	0.050	FIXA	2032.37919	1294.34346	2039.60773	1290.10186	0.279	34.747	10.405	12.067
26.580	0.553	PURS	2040.12645	1290.27752	2086.91549	1325.54305	1.953	90.370	4.467	6.525
27.265	0.018	SACC	2084.74919	1315.27806	2089.28013	1304.65530	0.385	36.527	25.096	24.033
27.282	0.035	LPSO	2089.27403	1304.28691	2092.38534	1295.99169	0.295	28.650	12.862	13.767
27.317	0.218	FIXA	2093.09289	1295.64571	2108.89856	1301.99846	0.568	18.163	4.168	4.820
27.535	0.018	SACC	2108.29498	1301.86826	2098.49466	1293.03266	0.440	41.347	28.323	26.639
27.552	0.123	FIXA	2098.80097	1292.79020	2102.68915	1289.36779	0.173	8.320	2.567	2.906
27.675	0.170	PURS	2102.77672	1288.97994	2102.21560	1280.43474	0.285	17.065	2.763	3.736
27.845	0.015	SACC	2102.73785	1280.37787	2111.77574	1280.67882	0.301	30.710	23.134	21.273
27.860	0.258	FIXA	2111.70470	1280.56238	2103.75490	1309.37914	0.996	89.527	1.842	6.783
28.263	0.038	SACC	2085.09404	1281.35033	2086.23697	1260.28333	0.703	43.323	23.793	25.286
28.300	0.110	FIXA	2085.86612	1260.60164	2083.03970	1262.88711	0.121	17.196	4.116	5.897
28.410	0.723	PURS	2082.73370	1262.84913	2021.52026	1258.91248	2.045	96.220	4.310	5.454
29.243	0.035	SACC	2013.48995	1257.92251	2008.57338	1232.72020	0.257	259.989	29.480	51.081
29.278	0.128	FIXA	2007.66366	1232.33786	2003.38743	1229.35318	0.174	21.217	7.502	9.022
29.406	0.090	PURS	2003.39477	1229.81051	2001.82626	1232.13304	0.093	12.138	2.545	4.222
29.496	0.045	FIXA	2001.82168	1232.16476	2001.94031	1234.29101	0.071	6.381	1.459	2.054
29.541	0.290	PURS	2001.91831	1234.75171	1996.06286	1255.38747	0.715	8.230	2.717	3.021
29.831	0.315	FIXA	1996.10690	1255.43980	1988.69058	1252.31478	0.268	6.982	1.729	2.142
30.146	0.023	SACC	1989.23115	1252.43150	1971.33976	1252.47820	0.596	57.253	22.269	28.678
30.168	0.015	LPSO	1971.03209	1252.60534	1974.11468	1252.37283	0.103	13.104	7.037	7.634
30.183	0.188	FIXA	1974.20594	1252.44852	1976.16085	1255.12547	0.110	5.476	1.936	2.062
30.371	0.025	SACC	1976.29281	1254.90442	1996.63357	1248.38663	0.712	62.157	31.653	31.484
30.396	0.543	FIXA	1996.16778	1248.30057	1992.63167	1254.01285	0.224	11.013	3.003	3.477
30.939	0.160	PURS	1992.60752	1254.19574	1993.34852	1264.13513	0.332	10.294	3.056	3.314
31.099	0.670	FIXA	1993.36745	1263.89289	1993.82221	1278.21137	0.478	14.572	2.723	3.454
31.769	0.008	SACC	1993.65663	1279.55756	1993.69393	1283.59828	0.135	28.260	25.613	23.984
31.776	0.038	FIXA	1993.81228	1284.96436	1992.70359	1305.80244	0.696	46.441	23.239	25.390
31.939	0.125	FIXA	1990.73747	1316.31670	1989.97550	1289.83734	0.763	90.612	9.623	15.365
32.064	0.730	PURS	1990.28873	1290.10898	2038.76586	1332.73105	2.152	12.963	4.113	4.407
32.794	0.013	SACC	2038.35614	1331.98415	2032.17256	1328.33271	0.239	27.928	26.070	22.513
32.807	0.013	LPSO	2031.38755	1328.93906	2032.50426	1332.02122	0.109	19.792	13.221	13.574
32.819	0.105	FIXA	2032.97513	1332.21798	2051.37838	1332.92285	0.614	24.981	10.203	10.344
32.924	0.010	SACC	2051.62900	1334.22571	2052.62520	1338.93960	0.161	26.057	19.159	20.515
32.934	0.038	FIXA	2053.22706	1339.05037	2058.00926	1334.62778	0.217	22.305	8.157	9.385
32.972	0.015	SACC	2057.57600	1335.49447	2060.14132	1329.87505	0.206	29.168	13.472	15.895
32.987	0.058	FIXA	2060.29028	1330.33249	2067.55479	1325.52965	0.290	15.586	7.223	7.343
33.044	0.225	PURS	2068.38884	1324.73137	2090.30729	1325.49906	0.731	21.679	7.011	7.734
33.269	0.020	SACC	2092.39740	1326.33499	2109.66051	1328.50794	0.580	56.732	36.610	34.139
33.290	0.135	FIXA	2109.69827	1328.64748	2112.02505	1353.64062	0.837	56.750	3.794	9.400
33.550	0.060	FIXA	2115.71936	1332.52722	2111.25693	1318.22633	0.404	40.221	9.653	11.907
33.610	0.015	SACC	2111.18115	1317.09410	2109.47151	1298.29158	0.629	62.787	48.026	44.478
33.625	0.010	LPSO	2109.33136	1297.41137	2108.82836	1300.56425	0.106	17.803	13.474	13.926
33.635	0.443	FIXA	2108.81622	1300.73149	2094.47098	1294.69034	0.519	12.460	2.708	3.453
34.077	0.018	SACC	2094.19407	1294.55894	2082.97672	1294.32864	0.374	33.365	26.609	21.962
34.095	0.228	FIXA	2082.73165	1294.35273	2079.74710	1291.84522	0.130	7.968	3.305	3.534
34.322	0.633	PURS	2080.10796	1291.62071	2038.80433	1227.45818	2.544	22.256	4.757	5.461
34.955	0.020	SACC	2039.13225	1226.37173	2041.10663	1211.58020	0.497	42.984	29.323	27.582
34.975	0.048	FIXA	2040.54465	1211.37274	2035.56288	1204.52849	0.282	11.331	6.792	6.820
35.023	1.140	PURS	2034.73710	1204.02922	2038.57959	1208.41773	0.194	12.862	3.936	4.329
36.163	0.018	SACC	2038.69123	1209.02436	2014.29096	1220.83872	0.904	82.170	61.469	52.871
36.181	0.015	LPSO	2014.55860	1221.21354	2019.13072	1220.63121	0.154	25.634	10.837	11.911
36.196	0.150	FIXA	2019.25175	1220.54948	2037.27138	1241.87321	0.931	14.427	7.337	6.842
36.346	0.018	SACC	2038.08033	1242.78932	2065.23190	1241.73066	0.906	81.485	56.982	55.316
36.363	0.010	LPSO	2064.55366	1241.09908	2062.54673	1241.18375	0.067	18.000	9.535	10.197
36.373	0.115	FIXA	2062.45781	1241.09378	2063.18026	1245.80608	0.159	5.796	2.140	2.512
36.488	0.223	PURS	2063.17612	1245.65703	2066.15166	1260.73110	0.512	8.291	2.450	3.083
