onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.185	FIXA	2033.13062	1339.49112	2028.80576	1344.09188	0.192	54.355	8.189	10.743
0.200	0.165	PURS	2029.01956	1343.30409	2023.34707	1373.86676	1.036	62.893	8.885	14.125
0.365	0.018	ISAC	2022.43718	1377.19415	2027.02561	1343.85263	1.122	95.717	82.901	70.683
0.383	0.025	ILPS	2027.08261	1342.65620	2023.52544	1370.29587	0.929	64.019	40.632	39.012
0.408	0.055	FIXA	2023.94526	1371.23961	2022.32613	1383.97875	0.428	25.135	11.348	11.425
0.463	0.250	PURS	2022.42780	1384.98316	2027.97071	1346.25840	1.304	38.912	10.416	12.371
0.713	0.023	SACC	2028.48715	1347.65368	2003.25410	1439.37241	3.171	251.547	181.288	162.496
0.735	0.010	LPSO	2007.09754	1440.73693	2006.75106	1463.54036	0.760	113.564	95.460	89.711
0.745	0.038	FIXA	2007.02988	1466.17256	2007.32000	1498.64761	1.083	52.376	35.917	31.530
0.783	0.203	PURS	2006.96660	1499.22846	2000.31107	1530.05886	1.051	30.128	9.056	10.652
0.985	0.025	SACC	2000.69255	1527.84618	2054.82889	1711.99876	6.398	622.676	257.920	298.480
1.010	0.033	HPSO	2049.57596	1712.98006	2051.14774	1848.01314	4.501	379.240	192.075	197.900
1.043	0.065	FIXA	2049.48425	1850.11194	2042.60619	1883.24103	1.128	251.031	59.822	78.244
1.108	0.160	SACC	2042.73479	1879.56319	2032.30061	2120.32039	8.033	780.425	227.424	270.238
1.268	0.035	HPSO	2034.17870	2122.16809	1944.01687	2051.55523	3.817	287.631	173.327	181.851
1.303	0.058	FIXA	1943.00858	2066.13831	2028.89303	1940.49426	5.073	711.845	324.449	312.332
1.416	0.113	FIXA	2070.76513	1522.22734	2028.98893	1277.18522	7.725	776.765	45.582	155.158
1.528	0.035	SACC	2029.00994	1277.61988	2037.64538	1357.01959	2.662	222.366	80.375	88.751
1.563	0.008	HPSO	2038.71100	1358.33381	2038.27069	1349.19879	0.305	102.180	22.551	48.412
1.571	0.085	FIXA	2038.49985	1348.73969	2033.09218	1347.46442	0.185	13.156	5.312	6.273
1.656	0.123	PURS	2033.26669	1346.93672	2030.62053	1338.07138	0.308	7.408	2.868	3.494
1.778	0.050	FIXA	2030.51331	1338.06052	2026.45044	1343.23449	0.219	10.146	6.430	5.062
1.828	0.098	PURS	2026.53864	1343.15973	2026.03052	1345.73903	0.088	14.004	5.076	4.831
1.926	0.133	FIXA	2025.81907	1345.82440	2027.33578	1344.97463	0.058	15.301	3.753	5.204
2.058	1.045	PURS	2027.60794	1345.03648	2052.25368	1316.97485	1.245	40.638	5.637	7.673
3.104	0.025	ISAC	2052.67572	1316.09705	2053.96634	1331.44211	0.513	57.805	30.003	31.135
3.129	0.015	ILPS	2053.76698	1331.40247	2053.10421	1322.65858	0.292	43.427	20.625	20.005
3.171	0.025	ISAC	2053.74657	1314.94081	2040.00322	1290.83574	0.925	57.850	41.450	39.290
3.196	0.073	FIXA	2039.56882	1290.44521	2026.92413	1281.83423	0.510	24.427	7.056	8.650
3.269	0.305	PURS	2026.91552	1280.59442	2012.78412	1317.63984	1.322	43.051	8.435	10.251
3.574	0.393	FIXA	2012.60608	1317.66660	2008.78207	1323.50948	0.233	19.507	4.133	5.328
