onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.198	FIXA	2019.39514	1113.49938	2016.99631	1115.09418	0.086	68.433	17.191	21.880
0.213	0.028	ISAC	2017.14463	1121.71874	2011.42337	1123.54357	0.200	179.458	134.828	116.642
0.240	0.040	FIXA	2011.40751	1121.76317	2015.03543	1166.60261	1.500	166.879	23.148	41.825
0.280	0.238	PURS	2015.09901	1166.01130	2020.26207	1186.48285	0.704	65.254	7.468	10.868
0.518	0.010	ISAC	2020.00840	1182.07866	2018.92846	1152.91358	0.973	194.531	97.644	112.155
0.528	0.065	FIXA	2018.68144	1153.51271	2021.35562	1199.74079	1.544	215.953	9.697	30.025
0.593	0.015	ISAC	2020.95279	1195.62130	2011.03937	1140.05878	1.881	179.512	144.199	134.600
0.608	0.035	ILPS	2010.44867	1137.38125	2019.08257	1160.84361	0.833	118.366	29.519	33.803
0.643	0.110	FIXA	2020.36234	1172.74665	2021.21930	1184.24388	0.384	171.715	24.272	45.776
0.753	0.040	SACC	2021.56548	1185.31379	2048.76844	1264.58145	2.794	449.960	98.608	145.258
0.793	0.028	LPSO	2048.49387	1264.77073	2044.03942	1276.88261	0.430	67.173	11.749	26.746
0.820	0.165	FIXA	2043.56492	1276.25094	2058.43892	1255.53811	0.850	85.695	14.562	18.962
0.985	0.018	ISAC	2062.38037	1260.17664	2018.57925	1223.32480	1.908	172.918	144.409	121.957
1.003	0.040	FIXA	2015.86074	1220.78973	2018.89326	1233.18208	0.425	80.230	13.049	19.841
1.043	0.025	SACC	2018.80774	1232.84930	2053.52121	1307.85761	2.755	269.994	134.168	129.039
1.068	0.005	LPSO	2056.00905	1311.88800	2053.78964	1304.63869	0.253	101.049	82.089	82.089
1.073	0.198	FIXA	2054.53146	1303.83802	2066.25396	1302.91037	0.392	32.903	9.376	10.676
1.270	0.038	SACC	2065.93116	1301.57174	2010.21300	1250.29712	2.524	431.663	107.096	134.752
1.308	0.035	HPSO	2009.56488	1248.27336	2015.90509	1254.24858	0.290	218.175	53.236	66.472
1.343	0.188	FIXA	2026.94940	1271.92461	2066.34790	1305.36893	1.723	292.334	8.773	24.026
1.531	0.048	SACC	2070.00380	1305.63524	2243.27578	1602.68234	11.463	892.229	368.241	398.322
1.578	0.020	LPSO	2241.82528	1603.93825	2244.38465	1628.93862	0.838	73.792	51.501	50.119
1.598	0.245	PURS	2245.45220	1631.14278	2252.44013	1669.84361	1.311	40.280	7.606	10.067
1.843	0.020	SACC	2252.95293	1669.37122	2276.81439	1565.98324	3.537	388.106	209.441	209.125
1.863	0.010	HPSO	2276.24438	1568.03490	2269.79115	1597.42320	1.003	253.503	73.769	107.356
1.873	0.075	FIXA	2269.77723	1598.81343	2250.04609	1636.23593	1.410	464.944	23.357	76.427
1.948	0.015	SACC	2232.27671	1630.54446	2106.26137	1692.71335	4.684	448.774	378.730	369.293
1.963	0.053	FIXA	2098.10378	1692.12883	2056.53729	1781.35629	3.281	270.038	109.007	115.989
2.016	0.010	SACC	2053.52750	1768.43967	2046.49087	1706.50837	2.078	406.657	212.614	252.164
2.026	0.035	LPSO	2049.02646	1709.69923	2050.81525	1768.97504	1.977	535.600	181.667	199.480
2.063	0.038	SACC	2048.47740	1775.92876	2022.29740	1844.10116	2.434	461.040	362.545	313.471
2.101	0.075	FIXA	2027.36381	1841.38708	2048.49043	1841.73209	0.704	257.909	75.346	93.808
2.176	0.018	SACC	2035.98501	1829.71014	1990.44399	1739.89448	3.357	284.390	243.762	251.647
2.193	0.020	LPSO	1992.05055	1732.90678	2010.83650	1829.24536	3.272	376.522	156.466	191.520
2.213	0.113	PURS	2010.29246	1829.36575	1991.73114	1806.86861	0.972	349.491	42.795	79.254
2.358	0.023	SACC	2056.43919	1748.94695	2005.38376	1529.02689	6.733	792.902	446.908	440.347
2.381	0.030	LPSO	2010.86808	1528.17629	2066.43962	1500.14945	2.075	348.328	146.999	164.181
2.411	0.145	PURS	2066.35945	1498.64375	2057.42456	1381.34172	3.921	130.923	39.092	48.264
2.556	0.013	SACC	2068.53935	1379.37444	2126.48932	1366.82575	1.976	224.649	206.858	188.309
2.568	0.328	FIXA	2130.35196	1364.63457	2105.74733	1363.55722	0.821	78.712	6.422	9.484
2.896	0.038	SACC	2106.43261	1366.81209	2049.18792	1283.83459	3.360	235.213	96.662	112.940
2.934	0.035	HPSO	2045.49587	1282.41002	2007.79681	1215.74226	2.553	185.604	99.517	108.688
2.969	0.230	FIXA	2007.37591	1215.77608	2008.44463	1242.99767	0.908	131.147	16.811	30.514
3.199	0.025	SACC	2008.32591	1242.37796	2058.02924	1315.35839	2.943	303.645	159.763	164.709
3.224	0.015	LPSO	2057.35911	1316.64542	2052.23887	1331.94827	0.538	51.343	42.991	39.077
3.239	0.088	FIXA	2052.00357	1332.38777	2053.14401	1329.27694	0.110	21.568	3.295	3.928
3.326	0.478	PURS	2052.98690	1329.59587	2052.26273	1358.22104	0.954	32.221	5.532	7.314
3.804	0.043	FIXA	2052.37619	1358.18559	2054.50639	1356.92043	0.083	9.218	5.965	5.197
3.846	0.140	PURS	2054.54156	1356.87253	2052.14697	1368.23203	0.387	14.885	3.352	4.628
3.986	0.083	FIXA	2052.14519	1369.04339	2056.58224	1358.09737	0.394	13.241	6.586	6.958
4.069	0.045	SACC	2055.23566	1357.71926	2228.08138	1426.55705	6.202	613.246	275.716	280.869
4.114	0.048	FIXA	2228.29939	1427.04715	2233.78452	1443.75365	0.586	26.342	14.213	15.066
4.162	0.120	PURS	2233.99025	1444.14693	2236.28599	1451.39582	0.253	30.928	6.120	8.819
4.282	0.058	ISAC	2235.15609	1449.86016	2282.77311	1462.62562	1.643	175.623	96.458	98.765
4.339	0.013	ILPS	2283.01671	1460.47069	2282.14757	1469.55883	0.304	73.002	19.316	30.156
4.352	0.198	FIXA	2282.17552	1469.93179	2284.64444	1484.74968	0.501	45.629	10.346	14.455
4.549	0.020	SACC	2284.94844	1482.58092	2282.30895	1547.60050	2.169	253.601	159.335	149.282
4.569	0.030	LPSO	2283.16773	1543.46863	2281.24943	1480.55094	2.098	206.149	93.098	101.822
4.599	0.113	FIXA	2281.43065	1478.34996	2286.44732	1498.25567	0.684	77.350	17.126	19.099
4.712	0.020	SACC	2285.82655	1488.25007	2271.78009	1521.82087	1.213	367.142	251.312	229.357
4.732	0.093	FIXA	2273.71605	1518.86786	2286.98454	1442.58330	2.581	414.439	59.998	68.683
4.824	0.168	PURS	2288.50067	1439.10128	2266.38641	1570.95663	4.457	442.910	49.912	80.363
4.992	0.055	SACC	2257.78022	1574.78191	1932.05818	1239.28379	15.587	754.613	359.803	380.099
5.047	0.045	FIXA	1931.17104	1238.40164	1947.74809	1246.85075	0.620	137.374	25.308	36.342
5.092	0.023	ISAC	1948.07446	1245.30405	2005.05124	1215.70533	2.140	204.303	136.000	111.052
5.114	0.025	ILPS	2007.88868	1212.88091	2001.99399	1188.01724	0.852	69.068	50.762	44.731
