onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.230	FIXA	1924.64156	1202.16643	1926.94706	1188.69508	0.450	5.125	2.122	2.384
0.245	0.040	SACC	1926.92488	1188.84743	1916.50660	1242.71816	1.829	142.632	33.881	54.408
0.285	0.013	LPSO	1916.96463	1242.59050	1917.94982	1242.54363	0.033	7.280	3.456	4.331
0.298	1.188	FIXA	1918.03747	1242.60306	1907.06090	1220.82693	0.813	4.933	1.386	1.567
1.486	0.208	PURS	1906.95425	1220.47520	1903.57912	1213.95634	0.245	5.566	1.372	1.642
1.693	0.268	FIXA	1903.60205	1213.89538	1904.35238	1211.41217	0.086	3.550	0.989	1.084
1.961	0.040	ISAC	1904.27885	1211.33232	1896.32969	1201.24210	0.428	37.491	8.683	13.381
2.001	0.020	ILPS	1896.47572	1201.24104	1897.05546	1198.79021	0.084	5.911	4.495	4.457
2.021	1.098	FIXA	1897.12946	1198.59972	1897.51862	1168.57356	1.001	4.694	1.209	1.403
3.119	0.310	PURS	1897.57114	1168.53916	2240.57413	1204.43829	11.496	353.314	2.147	41.235
3.546	0.050	FIXA	2565.05831	1231.12562	2638.74972	1207.27918	2.668	319.458	158.057	147.716
3.596	0.035	SACC	2643.62532	1217.36073	2544.72538	1220.16801	3.298	188.431	138.383	137.537
3.631	0.043	FIXA	2543.42441	1224.55685	2442.85690	1206.70152	3.405	120.556	80.583	86.079
3.674	0.013	SACC	2435.47241	1204.37009	2408.51023	1192.83926	0.977	112.888	101.636	99.028
3.686	0.055	FIXA	2404.21357	1192.67803	2305.93687	1163.84969	3.414	84.749	67.360	65.060
3.741	0.033	SACC	2299.68283	1162.01195	2108.67012	1126.96846	6.473	350.107	234.663	206.654
3.774	0.160	PURS	2109.74455	1127.12791	1933.08576	1085.20753	6.052	82.866	39.898	41.726
3.934	0.120	SACC	1942.40660	1085.60381	2840.61017	1116.58393	29.958	429.033	254.013	260.073
4.054	0.075	FIXA	2842.94525	1117.28689	2801.05404	1081.01340	1.847	155.216	54.730	63.358
4.129	0.013	SACC	2795.34499	1076.87697	2785.96770	1040.65342	1.247	206.279	104.026	123.597
4.141	0.093	FIXA	2786.89823	1040.35614	2726.26708	1035.01971	2.029	147.987	53.695	65.529
4.234	0.020	SACC	2717.36648	1020.22492	2674.11690	933.47039	3.231	343.303	225.959	213.448
4.254	0.045	FIXA	2678.26810	933.45994	2672.55465	911.88800	0.744	138.938	48.160	47.121
4.299	0.293	PURS	2668.17093	906.09386	2672.75726	926.80326	0.707	96.840	8.706	14.845
4.592	0.113	FIXA	2672.92388	927.96530	2675.55591	925.64718	0.117	49.973	11.366	14.268
4.704	0.238	PURS	2675.93555	926.42441	2692.42336	930.78013	0.568	102.941	11.529	20.547
4.942	0.028	ISAC	2695.46680	933.78163	2685.56215	933.76802	0.330	119.857	44.392	50.028
4.969	0.068	FIXA	2685.80210	933.61122	2692.31048	935.02539	0.222	90.598	9.243	23.556
5.037	0.010	ISAC	2692.63013	935.67129	2698.71671	944.62721	0.361	71.067	36.698	38.517
5.047	0.060	FIXA	2698.40669	944.90621	2702.62976	950.01110	0.221	16.516	4.189	4.811
5.107	0.150	PURS	2702.84019	950.17158	2461.51914	984.12854	8.123	441.074	14.675	78.289
5.464	0.040	SACC	1564.92067	1140.83435	1625.03389	1183.14190	2.450	231.565	146.937	139.661
5.504	0.128	FIXA	1624.79246	1183.83887	1890.76379	1181.47597	8.866	129.665	68.307	70.414
5.632	0.018	SACC	1893.43884	1181.58479	1838.91398	1136.31628	2.362	226.311	146.620	140.770
5.650	0.023	LPSO	1836.16163	1134.08489	1862.49458	1126.46532	0.914	61.533	55.294	49.881
5.672	0.775	PURS	1863.43119	1126.44133	2264.69401	1141.92674	13.385	327.038	11.175	30.350
6.592	0.030	SACC	2744.99801	1123.93033	2842.89876	1084.36686	3.520	405.101	133.619	168.321
6.622	0.035	LPSO	2845.67239	1084.26051	2856.46698	1085.63848	0.363	202.226	53.890	64.695
6.672	0.055	SACC	2851.21583	1103.16576	2703.36652	1031.29377	5.480	250.042	153.681	154.091
6.727	0.038	FIXA	2701.10471	1032.46487	2641.78275	1012.96927	2.081	164.650	74.071	88.166
6.765	0.013	SACC	2636.13584	1007.85167	2613.66558	984.36691	1.083	143.134	101.575	107.297
6.777	0.125	FIXA	2614.61887	982.33878	2574.11109	965.57072	1.461	136.913	46.668	53.153
6.902	0.015	SACC	2582.33905	959.06218	2656.58094	913.46438	2.904	286.034	238.163	218.694
6.917	0.045	FIXA	2656.56236	915.12277	2639.20299	910.88155	0.596	56.840	15.270	16.503
6.963	0.688	PURS	2639.00023	910.60618	2728.75632	982.35713	3.830	173.583	16.088	24.119
7.650	0.010	SACC	2733.22056	994.08431	2743.78980	1011.84575	0.689	231.919	125.401	134.917
7.660	0.068	FIXA	2743.68277	1009.93607	2736.59817	1004.80733	0.292	209.472	45.872	59.846
7.728	0.013	SACC	2731.54481	996.17525	2724.86265	956.64076	1.337	157.572	137.031	134.676
7.740	0.083	FIXA	2726.84958	954.41582	2735.44817	957.49522	0.304	157.304	40.517	56.519
7.823	0.015	SACC	2733.46708	963.46698	2729.90381	999.68861	1.213	128.213	103.100	94.992
7.838	0.085	FIXA	2731.45647	999.10481	2735.80108	980.00196	0.653	108.921	56.201	54.089
7.923	0.008	SACC	2733.22474	974.57180	2736.26048	951.88347	0.763	190.362	115.774	128.748
7.930	0.118	PURS	2738.63478	950.27006	2507.19371	991.93654	7.839	465.552	100.972	136.727
8.203	0.055	FIXA	1755.92959	1177.15846	1591.53031	1206.89341	5.622	267.785	147.780	137.401
8.258	0.018	SACC	1581.91342	1218.33913	1528.68724	1314.27861	3.657	398.809	279.990	249.332
8.275	0.083	FIXA	1526.97148	1313.28507	1698.04988	1280.70576	5.805	143.437	78.233	80.753
8.358	0.015	SACC	1705.95295	1280.23597	1732.53568	1282.50972	0.889	105.522	82.818	77.098
8.373	0.068	FIXA	1734.06605	1281.67953	1830.70696	1290.13444	3.234	69.976	51.197	50.179
8.441	0.015	SACC	1824.73263	1288.53251	1787.55772	1279.97819	1.272	141.173	106.418	98.756
8.456	1.466	PURS	1788.31288	1280.05620	2248.06377	1338.92231	15.450	315.823	8.909	21.233
10.071	0.083	FIXA	2368.02615	1319.69836	2897.91034	1162.02500	18.195	952.358	105.096	259.873
10.154	0.023	SACC	2893.88830	1162.41652	2797.68532	1178.79848	3.253	309.081	184.417	188.710
10.176	0.198	PURS	2797.48009	1177.86297	2701.20458	1106.65462	3.992	109.071	39.280	42.577
10.374	0.030	SACC	2695.88518	1103.36941	2746.71210	1064.35616	2.136	193.192	84.880	109.997
10.404	0.050	FIXA	2745.83463	1064.81156	2743.71103	1058.41803	0.225	47.401	16.814	21.304
10.454	0.335	PURS	2745.11253	1059.43364	2769.94087	1051.46643	0.869	91.994	10.215	16.989
10.789	0.015	SACC	2768.14853	1045.93960	2787.18370	1091.29824	1.640	181.172	126.720	122.611
10.804	0.035	LPSO	2789.04615	1091.81122	2782.57995	1057.70318	1.157	221.638	71.985	90.331
10.839	0.190	PURS	2786.41259	1072.66914	2782.22912	1105.50270	1.103	205.911	40.038	51.041
11.029	0.010	SACC	2776.82089	1099.13163	2781.90196	1071.02294	0.952	169.606	114.977	125.515
11.039	0.018	LPSO	2785.46136	1073.83525	2785.48446	1047.98045	0.862	160.073	88.872	100.226
11.056	0.200	PURS	2783.22611	1044.32113	2729.75454	1075.17623	2.058	69.668	20.066	22.373
11.257	0.010	SACC	2727.17609	1070.44725	2712.83368	1048.35980	0.878	120.957	115.047	105.711
11.267	0.053	FIXA	2712.07635	1047.04900	2722.08678	1047.46272	0.334	79.070	20.177	31.431
11.319	0.133	PURS	2723.19758	1047.74624	2734.38232	1044.55824	0.388	94.951	17.660	25.241
11.452	0.093	FIXA	2733.60680	1045.28787	2739.89463	1041.53099	0.244	55.122	17.283	19.568
11.544	0.333	PURS	2741.32304	1043.40147	2266.32228	1132.02985	16.107	407.400	15.634	67.339
12.002	0.033	SACC	1723.51800	1353.61178	1569.90029	1253.63419	5.786	506.043	218.062	233.836
12.034	0.035	LPSO	1570.09628	1253.59308	1499.58483	1303.42865	2.878	133.394	83.207	83.737
12.069	0.080	FIXA	1495.75645	1305.76861	1682.77002	1272.61282	6.331	193.155	86.019	93.833
12.149	0.018	SACC	1690.53946	1273.16517	1726.69301	1274.46957	1.206	103.817	85.936	83.959
12.167	2.271	PURS	1729.80657	1274.29884	1716.41374	1317.67291	1.513	95.314	6.881	10.855
14.510	0.033	SACC	1699.96629	1293.75424	1720.21457	1331.20270	1.333	213.150	103.701	107.642
14.543	0.008	HPSO	1719.22497	1329.08114	1717.54995	1308.79195	0.679	203.041	68.319	100.854
14.550	0.425	FIXA	1717.16727	1307.77604	1699.10757	1289.84220	0.848	42.541	7.353	9.969
14.975	0.100	PURS	1699.11263	1288.78556	1700.76072	1288.94520	0.055	35.240	13.616	15.590
15.075	0.105	FIXA	1699.64464	1287.10716	1697.17619	1284.82801	0.112	39.279	19.501	18.293
15.180	0.418	PURS	1698.82753	1286.73339	2232.58890	1203.34508	18.008	439.929	10.487	52.389
15.801	0.028	SACC	2946.02743	1158.26423	2831.65496	1171.56716	3.838	287.569	208.814	206.029
15.828	0.175	PURS	2827.77256	1174.38710	2597.55188	1048.65970	8.744	187.046	41.990	58.254
16.003	0.018	SACC	2605.06775	1050.09994	2732.43927	1074.54179	4.323	403.259	278.326	262.946
16.021	0.318	PURS	2728.31796	1075.86102	2534.20483	1048.07716	6.536	478.457	28.608	54.765
16.573	0.040	SACC	1676.68661	1236.61722	1777.72544	1238.85490	3.112	126.188	94.245	90.060
16.613	0.018	LPSO	1780.68908	1238.42265	1816.69460	1232.90100	1.214	97.388	71.836	75.162
16.631	0.050	FIXA	1819.42605	1233.23944	1897.13048	1229.50711	2.593	75.493	54.406	53.740
16.681	0.025	SACC	1900.87809	1229.47780	1818.29936	1244.00390	2.795	288.611	118.869	147.353
16.706	0.023	LPSO	1821.64444	1243.17678	1859.39472	1242.83664	1.258	80.746	72.408	61.232
16.729	1.631	PURS	1859.06595	1242.63261	1956.52609	1384.31371	5.732	55.186	5.672	7.428
18.464	0.040	FIXA	1966.57737	1403.49676	1967.96114	1373.64736	0.767	121.541	52.121	52.629
18.504	0.300	PURS	1967.95733	1372.83739	2313.17760	1388.01620	11.518	412.060	9.115	52.304
18.987	0.038	SACC	2813.98418	1286.21790	2901.75109	1276.34219	2.944	268.317	118.458	153.368
19.024	0.035	LPSO	2900.71952	1271.35809	2916.23517	1257.82181	0.686	69.552	21.689	29.698
19.059	0.068	FIXA	2914.81453	1250.61393	2794.49286	1192.61066	4.452	313.491	81.791	112.797
19.127	0.018	SACC	2789.09981	1188.47746	2753.25001	1153.68419	1.665	217.037	102.306	119.729
19.144	0.188	PURS	2751.87127	1152.36300	2725.67613	1097.57407	2.024	56.581	16.921	21.244
19.332	0.015	SACC	2730.25773	1090.34463	2763.14118	1058.17176	1.533	148.738	129.843	121.262
19.347	0.060	FIXA	2762.35324	1059.16008	2759.18167	1056.03134	0.149	33.567	12.783	13.673
19.407	0.155	PURS	2759.69865	1055.71373	2786.72599	1076.27202	1.132	55.283	10.404	13.985
19.562	0.013	SACC	2782.18007	1072.32459	2813.33067	1124.34104	2.021	272.331	165.341	178.584
19.575	0.010	HPSO	2814.65988	1126.96857	2790.08916	1084.48397	1.636	284.670	186.143	174.051
19.585	0.083	FIXA	2788.19381	1082.33540	2778.56323	1113.19308	1.078	194.381	61.374	76.993
19.667	0.013	SACC	2780.17892	1118.97045	2788.43776	1147.83350	1.001	115.158	103.690	96.024
19.680	0.130	FIXA	2788.92314	1149.67419	2778.79317	1112.97161	1.269	230.564	30.546	50.445
19.810	0.010	SACC	2784.93931	1119.21676	2802.42304	1153.06391	1.270	236.439	144.745	158.381
19.820	0.048	FIXA	2802.59483	1156.17231	2792.86038	1130.38197	0.919	191.933	12.986	33.064
19.867	0.008	SACC	2797.66038	1135.06885	2813.73580	1150.43929	0.741	169.862	126.827	128.702
19.875	0.060	FIXA	2814.42912	1150.20334	2378.81310	1085.44146	14.680	478.980	260.143	263.521
20.115	0.048	FIXA	1577.53215	1384.98337	1489.54835	1454.30668	3.639	245.952	94.749	117.505
20.162	0.023	SACC	1482.73168	1458.66632	1558.30721	1448.24013	2.543	285.078	162.703	176.546
20.185	0.183	PURS	1557.75042	1445.23684	1869.85424	1400.14650	10.511	145.554	55.440	59.425
20.367	0.013	ISAC	1868.37074	1399.16535	1855.13992	1387.82892	0.581	65.850	51.297	51.249
20.380	0.020	ILPS	1854.32415	1386.25228	1867.99927	1383.53455	0.465	33.805	27.763	27.269
20.400	0.640	PURS	1869.07855	1382.75374	2276.96229	1341.86647	13.664	367.824	4.608	27.212
21.235	0.055	FIXA	3184.16547	762.68342	2927.26308	1210.72701	6.171	752.091	351.657	362.040
21.290	0.020	SACC	2931.72349	1202.40221	2832.64420	1165.90203	3.520	380.618	185.027	202.185
21.310	0.063	PURS	2827.76414	1165.14245	2650.22170	1194.08950	5.996	334.330	96.949	120.496
