onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.238	PURS	2046.53374	1263.40070	2016.35851	1255.64749	1.018	49.853	10.993	14.941
0.253	0.053	FIXA	2016.04906	1256.29942	2016.48045	1269.82247	0.451	59.799	23.830	26.177
0.405	0.073	FIXA	2021.79284	1298.24933	2007.59878	1326.71217	0.769	175.246	27.223	43.527
0.478	0.625	PURS	2006.88404	1325.93684	2015.43896	1292.52307	1.150	42.178	9.398	11.759
1.103	0.020	ISAC	2013.89660	1293.87820	2003.57625	1300.28189	0.405	93.050	39.674	48.273
1.123	0.035	ILPS	2004.79294	1300.49593	2004.68626	1297.32853	0.106	49.359	20.949	25.465
1.158	0.070	FIXA	2004.89824	1298.70735	2006.05274	1297.47966	0.056	65.982	29.362	30.335
1.228	0.023	ISAC	2005.69385	1299.62132	2006.93614	1295.45681	0.145	61.193	37.214	37.089
1.251	0.035	ILPS	2008.22507	1295.30242	2005.80504	1295.81485	0.082	47.509	19.653	21.373
1.308	0.015	ISAC	1998.35094	1288.64558	2021.83343	1283.26856	0.803	72.088	66.729	60.086
1.323	0.068	FIXA	2021.79323	1282.68016	2007.76312	1285.36883	0.476	109.099	47.080	45.403
1.391	0.008	ISAC	2006.50598	1285.73452	1999.18869	1288.10076	0.256	62.145	40.379	39.991
1.398	0.035	ILPS	1998.14493	1288.31120	2003.27492	1286.06171	0.187	51.254	33.297	28.291
1.433	0.110	FIXA	2001.97155	1284.97582	2014.39445	1282.14189	0.425	52.707	10.489	14.153
1.543	0.010	ISAC	2014.27416	1283.36914	2012.47089	1289.90046	0.226	41.265	24.614	26.732
1.553	0.283	FIXA	2012.26287	1290.11679	2016.85040	1281.86707	0.315	28.642	4.950	6.172
1.836	0.013	ISAC	2016.61992	1282.24434	2016.99809	1276.39469	0.195	32.758	16.474	16.997
1.848	0.140	FIXA	2017.12260	1276.80265	2018.66204	1284.49089	0.261	35.658	8.493	10.967
1.988	0.010	ISAC	2018.68220	1283.70650	2019.47071	1278.69787	0.169	34.165	16.817	19.564
1.998	0.035	ILPS	2019.15937	1278.89928	2018.64026	1278.69843	0.019	23.776	7.228	10.442
2.048	0.008	ISAC	2018.68187	1282.31699	2018.83070	1277.70330	0.154	36.785	24.860	23.691
2.056	0.020	IHPS	2018.43004	1277.30907	2019.98862	1273.78836	0.128	31.900	10.966	13.236
2.076	1.468	FIXA	2020.32117	1273.54616	2010.81433	1256.99568	0.636	20.722	2.492	3.397
3.544	0.258	PURS	2011.14842	1257.12066	2015.13189	1279.87606	0.770	7.704	3.217	3.360
3.802	0.018	ISAC	2014.68749	1280.86209	2022.02312	1272.80982	0.363	32.144	24.245	22.994
3.819	0.005	IHPS	2021.96177	1273.00905	2020.69230	1275.22417	0.085	34.026	18.402	18.402
3.824	0.038	FIXA	2020.75669	1276.18682	2023.25434	1274.83702	0.095	21.030	11.956	11.026
3.862	0.013	ISAC	2022.69360	1276.31693	2020.51225	1284.60142	0.286	44.818	29.203	27.649
3.874	0.020	ILPS	2021.42848	1284.35641	2023.34313	1282.87468	0.081	29.144	18.354	17.740
