onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.078	SACC	1838.57092	1252.22387	1866.94666	1166.29155	2.976	299.171	39.639	74.810
0.093	0.035	LPSO	1867.73414	1167.07915	1888.72280	1161.67504	0.722	28.628	22.550	22.678
0.128	0.110	FIXA	1890.31119	1162.07145	1941.07950	1161.06492	1.693	27.986	16.579	16.246
0.238	0.055	SACC	1942.59553	1160.87611	1954.00853	1225.52537	2.188	220.683	28.545	63.058
0.293	0.038	FIXA	1953.96198	1225.50281	1964.32097	1229.19294	0.367	16.595	10.914	11.257
0.330	0.175	PURS	1965.14633	1229.18381	1985.20225	1222.16606	0.708	13.190	4.323	4.720
0.505	0.043	FIXA	1985.32815	1222.32540	1983.77148	1223.07008	0.058	3.712	2.308	2.231
0.548	0.553	PURS	1983.68956	1223.12118	1957.95598	1245.02726	1.126	7.502	2.588	2.791
1.100	0.025	ISAC	1957.89790	1245.33290	1953.21209	1235.98704	0.348	30.415	14.932	16.568
1.125	0.710	FIXA	1953.49168	1236.15457	1953.67181	1224.68051	0.383	6.240	1.427	1.651
1.836	0.383	PURS	1953.66907	1224.75987	2307.05676	1249.11018	11.808	377.837	2.395	38.117
2.358	0.035	SACC	2572.90110	1322.47297	2516.38709	1296.71079	2.070	210.354	107.034	108.451
2.393	0.013	HPSO	2517.41520	1296.63521	2500.51041	1284.77841	0.688	99.058	76.770	64.553
2.406	0.473	PURS	2497.37653	1284.00507	2366.00494	1222.39088	4.837	76.103	11.393	17.294
2.879	0.040	SACC	2366.64256	1222.30417	2376.94713	1483.27625	8.706	486.178	222.709	225.935
2.919	0.078	FIXA	2378.18876	1483.57129	2373.13260	1501.19758	0.611	31.779	16.146	15.846
2.996	0.173	PURS	2373.12249	1501.62359	2378.00875	1503.09848	0.170	14.072	3.755	3.930
3.169	0.153	FIXA	2378.03372	1503.05317	2379.56768	1501.45585	0.074	21.565	3.932	4.781
3.321	0.028	ISAC	2380.33258	1502.15913	2368.63899	1491.25772	0.533	57.513	14.963	26.608
3.349	0.055	FIXA	2368.56294	1491.34789	2365.26224	1487.47228	0.170	7.617	3.306	3.565
3.404	0.170	PURS	2365.35609	1487.47111	2082.29198	1398.59163	9.890	441.677	4.482	68.213
3.679	0.175	SACC	1572.70863	1322.20742	1828.74210	1279.91968	8.629	231.902	49.965	59.555
3.854	0.035	HPSO	1829.72907	1280.15736	1804.12642	1293.56343	0.963	133.389	39.973	59.440
3.889	0.063	FIXA	1806.77784	1293.20068	1825.73215	1292.77929	0.632	38.111	11.937	14.335
3.951	0.243	PURS	1825.98120	1292.54464	1836.81593	1294.57411	0.367	9.894	1.873	2.339
4.194	0.088	FIXA	1836.82688	1294.80258	1835.13797	1292.41876	0.097	4.045	2.224	2.177
4.282	0.440	PURS	1835.17741	1292.19937	1764.29493	1304.90487	2.400	34.803	4.398	6.254
4.722	0.103	SACC	1762.65791	1305.34785	2358.42393	1431.16540	20.297	981.113	255.517	254.156
4.854	0.055	FIXA	2377.89083	1465.14233	2462.99259	1419.40720	2.244	451.557	92.052	149.543
4.909	0.020	SACC	2463.45915	1421.49140	2445.38473	1417.58552	0.616	83.890	61.861	52.541
4.929	0.615	PURS	2446.82181	1417.95913	2190.58731	1361.49748	8.746	454.662	9.098	27.229
5.630	0.178	PURS	1655.22212	1226.32485	1850.93719	1279.81292	6.359	327.596	41.530	61.268
5.807	0.023	SACC	1852.78786	1280.37666	1820.21675	1290.77036	1.140	119.396	69.161	67.584
5.830	0.008	LPSO	1817.49285	1291.58598	1822.62914	1292.11884	0.172	43.091	37.898	36.005
5.837	0.330	PURS	1824.61021	1292.47801	1889.07337	1294.24640	2.150	27.631	6.750	7.447
6.167	0.063	FIXA	1889.17634	1294.18445	1891.10519	1289.82455	0.159	4.617	2.858	2.928
6.230	0.905	PURS	1891.02669	1289.73153	1805.56657	1282.59216	2.859	24.812	3.619	4.410
7.135	0.353	FIXA	1805.00679	1282.15911	1814.54693	1280.26896	0.324	23.584	3.838	5.894
7.488	0.015	ISAC	1813.75781	1279.13921	1806.13620	1272.86865	0.329	40.916	24.627	25.309
7.503	0.030	ILPS	1806.59866	1272.70130	1806.10544	1266.08305	0.221	22.306	8.986	10.922
7.533	0.073	FIXA	1806.31341	1266.04623	1808.01126	1263.94438	0.090	18.589	8.153	9.020
7.605	0.185	PURS	1808.03008	1264.06153	2140.86733	1323.05034	11.267	424.111	10.901	72.791
7.895	0.040	FIXA	2616.38128	1516.44840	2585.81231	1547.96702	0.974	227.473	91.718	96.213
7.935	0.020	SACC	2583.88208	1546.40997	2542.15742	1516.08506	1.719	142.570	101.972	93.329
7.955	0.035	HPSO	2540.19886	1515.77354	2500.94931	1492.36065	1.523	93.400	68.259	61.827
7.990	0.650	PURS	2498.76791	1489.87045	2038.26401	1300.29419	16.600	486.359	7.509	39.003
8.731	0.018	SACC	1622.20758	1181.43819	1663.74695	1229.24285	2.111	192.940	137.504	122.959
