onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
37.866	0.035	HPSO	2017.66406	1184.81242	2051.31835	1139.67128	1.877	271.912	100.279	126.368
37.901	0.165	FIXA	2050.43118	1136.76547	2035.54530	1115.52366	0.865	82.026	9.890	19.296
38.066	0.013	SACC	2035.81205	1114.65175	2038.02136	1098.61652	0.540	76.905	44.640	45.793
38.079	0.018	LPSO	2037.12767	1098.92638	2038.71098	1097.81302	0.065	41.741	17.442	21.964
38.096	0.048	FIXA	2039.04125	1097.23327	2039.93955	1108.33858	0.371	21.508	8.893	10.440
38.144	0.350	PURS	2040.59436	1108.47412	2045.88300	1127.97109	0.673	20.473	3.871	5.174
38.494	0.023	SACC	2046.43754	1129.43515	2032.90276	1098.05349	1.139	128.296	78.540	74.984
38.516	0.010	HPSO	2031.96588	1096.94209	2032.03123	1102.03377	0.170	61.338	14.352	24.707
38.526	0.638	FIXA	2031.52727	1101.81967	2027.77404	1094.90044	0.262	29.031	4.063	5.481
39.164	0.028	SACC	2026.78312	1095.26787	2037.67966	1092.85707	0.372	65.199	24.311	30.752
39.192	0.035	LPSO	2037.61205	1093.13546	2047.32593	1089.20598	0.349	28.903	14.286	14.076
39.227	0.080	FIXA	2046.46829	1090.28906	2052.71167	1090.99407	0.209	38.532	14.730	14.997
39.307	0.018	SACC	2051.82044	1090.91467	2043.07299	1087.62456	0.312	33.705	22.845	21.117
39.324	0.815	FIXA	2042.80224	1087.36300	2036.88431	1096.91486	0.375	24.044	3.623	4.352
40.139	0.025	SACC	2037.59973	1096.11334	2044.95904	1098.39294	0.257	65.711	25.946	27.555
40.164	0.035	LPSO	2044.69843	1099.09634	2047.33815	1099.85708	0.092	34.195	19.519	18.829
40.199	0.565	FIXA	2047.42801	1099.59722	2055.44479	1093.86371	0.329	28.545	3.557	4.542
40.765	0.145	PURS	2055.11345	1093.72721	2059.70651	1102.12004	0.319	12.447	3.315	3.863
40.910	0.483	FIXA	2059.74525	1102.18547	2058.96212	1108.55321	0.214	26.202	3.613	5.104
41.392	0.100	PURS	2059.05322	1108.56750	2064.49089	1105.40207	0.210	26.600	6.209	8.457
41.492	0.253	FIXA	2064.41067	1105.13970	2062.72238	1109.62602	0.160	30.005	5.870	7.328
41.745	0.275	PURS	2063.18121	1108.67150	2052.76985	1108.11624	0.348	28.339	8.243	8.983
42.020	0.378	FIXA	2052.81318	1108.01574	2048.42415	1125.93870	0.615	27.023	5.475	6.898
42.398	0.483	PURS	2048.83960	1125.57144	2061.81915	1167.79715	1.473	27.168	5.585	6.982
42.880	0.040	FIXA	2061.78557	1167.74120	2061.47474	1170.11852	0.080	5.476	3.642	3.251
42.920	0.293	PURS	2061.55955	1169.80035	2072.36989	1201.37616	1.113	22.820	4.765	6.171
43.213	0.145	FIXA	2072.48785	1201.65626	2067.92657	1201.35999	0.152	12.429	3.139	3.863
43.358	0.340	PURS	2067.99275	1201.49350	2065.75075	1193.02804	0.292	13.901	2.945	3.677
43.698	0.085	FIXA	2065.86250	1193.00446	2064.47539	1193.25680	0.047	5.309	2.203	2.384
43.783	0.285	PURS	2064.35211	1192.98205	2056.93125	1183.88483	0.391	9.710	3.264	3.505
44.068	0.028	SACC	2057.54974	1184.29154	2049.82852	1176.77538	0.359	36.517	15.023	19.146
44.096	0.455	FIXA	2049.23895	1176.77318	2039.75031	1166.04346	0.477	17.365	3.095	3.579
44.551	0.020	SACC	2038.29854	1165.06758	2044.26745	1188.14542	0.795	69.061	49.969	46.227
44.571	0.013	LPSO	2045.81163	1187.28683	2052.57903	1183.72275	0.255	30.255	23.897	25.144
44.584	0.068	FIXA	2053.41763	1183.08997	2057.11175	1179.58077	0.170	20.448	8.031	8.121
44.651	0.123	PURS	2057.21391	1179.45770	2058.82574	1145.14426	1.145	26.550	7.321	10.843
44.774	0.018	SACC	2059.54650	1143.83725	2065.51318	1129.90525	0.505	43.201	35.687	31.818
44.791	0.110	FIXA	2066.37837	1130.16840	2067.31973	1131.25253	0.048	25.550	5.209	7.107
44.901	0.158	PURS	2067.27346	1131.28526	2068.61913	1148.69461	0.582	20.967	5.848	6.906
45.059	0.258	FIXA	2068.57607	1148.53177	2061.61672	1143.42463	0.288	30.739	9.527	11.187
