onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.223	PURS	2029.76832	1180.51923	1991.07420	1173.56595	1.292	12.580	6.203	6.456
0.238	0.033	SACC	1990.51153	1173.32109	1979.82844	1245.76107	2.441	166.952	72.546	89.185
0.270	0.018	LPSO	1980.16341	1245.62387	1980.90752	1240.55005	0.171	21.716	10.565	11.028
0.288	0.398	FIXA	1980.85489	1240.34089	1974.73371	1252.56935	0.456	8.130	2.066	2.361
0.685	0.020	ISAC	1973.85272	1252.21990	1969.77375	1244.03548	0.305	26.212	19.132	18.066
0.705	0.098	FIXA	1969.70500	1243.87631	1967.01162	1236.90256	0.249	7.131	2.678	2.994
0.803	0.305	PURS	1967.05299	1236.69965	2112.95111	1249.61223	4.882	407.910	6.537	32.217
1.278	0.060	SACC	2567.65844	1321.78729	2434.94461	1291.38533	4.538	111.382	80.908	80.343
1.338	0.273	PURS	2431.93106	1289.76100	2209.64851	1243.39575	7.569	83.488	25.293	30.064
1.611	0.043	SACC	2206.74914	1249.93717	2255.42559	1638.41203	13.050	528.299	319.651	317.170
1.653	0.305	PURS	2255.61450	1640.25915	1950.67897	1500.39545	11.183	418.790	15.554	60.065
2.063	0.088	FIXA	1537.95709	1336.07616	1704.62873	1305.57348	5.611	290.231	87.078	108.384
2.151	0.028	SACC	1708.84901	1303.50056	1753.45569	1307.37298	1.492	95.981	62.669	62.980
2.178	0.038	FIXA	1753.73162	1305.69009	1800.61332	1290.46483	1.643	75.283	46.855	47.362
2.216	0.013	SACC	1804.56314	1289.45378	1818.20495	1286.48297	0.465	57.702	48.653	48.144
2.228	0.053	FIXA	1820.44014	1286.39207	1873.44597	1282.24022	1.772	47.659	36.978	35.840
2.281	0.015	SACC	1877.19931	1280.35052	1906.15387	1262.15758	1.140	108.889	87.424	85.471
2.296	0.265	PURS	1907.21901	1261.03502	1987.49732	1257.77508	2.678	38.057	8.600	11.259
2.561	0.080	FIXA	1987.57694	1257.78475	1987.94185	1257.90261	0.013	3.737	1.723	1.768
2.641	0.525	PURS	1987.95934	1257.76915	1931.99226	1243.65189	1.924	31.868	3.364	4.937
3.166	0.008	SACC	1929.70917	1243.85855	1923.66919	1244.06935	0.201	57.859	30.555	37.036
3.341	0.078	SACC	2598.80460	1395.09892	2453.57706	1386.36678	4.850	193.309	93.366	96.210
3.419	0.030	HPSO	2450.01449	1386.08282	2401.26263	1375.20538	1.665	93.533	58.973	60.074
3.449	0.293	PURS	2397.67541	1374.90604	2258.70730	1310.81339	5.101	67.088	11.417	19.807
3.741	0.043	SACC	2259.00880	1311.22903	2306.41651	1559.78305	8.434	544.226	165.465	214.236
3.784	0.183	FIXA	2305.52580	1560.33480	2307.36362	1567.03455	0.232	36.837	6.788	8.713
3.966	0.240	PURS	2307.94717	1567.35824	2321.44995	1574.93828	0.516	8.894	2.516	3.023
4.207	0.030	SACC	2321.78804	1574.63697	2265.88985	1643.38130	2.953	277.420	93.522	121.598
