onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.228	FIXA	2060.95609	1142.58901	2059.00119	1153.83835	0.365	39.842	9.694	12.227
0.243	0.030	SACC	2059.22488	1151.94070	2069.04398	1195.36027	1.484	110.786	56.577	64.517
0.273	0.055	FIXA	2069.25201	1196.77275	2073.63713	1206.25184	0.348	24.553	4.634	8.076
0.328	0.405	PURS	2073.56571	1206.67109	2070.99350	1199.97945	0.239	21.544	4.587	5.197
0.733	0.013	SACC	2069.33589	1197.79381	2063.13466	1184.71644	0.482	53.589	52.646	46.218
0.745	0.010	LPSO	2063.35344	1181.81125	2063.95212	1171.90106	0.331	51.394	40.633	42.873
0.755	0.368	FIXA	2064.92441	1169.91733	2061.99489	1154.24963	0.531	46.655	12.708	14.530
1.123	0.190	PURS	2062.33314	1152.88560	2062.24819	1167.87686	0.500	43.272	10.030	13.753
1.313	0.338	FIXA	2061.70244	1167.94211	2069.78100	1162.36776	0.327	46.897	11.312	14.041
1.651	0.010	SACC	2070.99887	1158.82317	2073.17219	1154.65283	0.157	49.955	26.642	28.235
1.661	0.643	FIXA	2073.25934	1154.32708	2066.32423	1130.29726	0.834	53.404	15.189	16.812
2.303	0.025	SACC	2065.01358	1126.81434	2056.18755	1087.89675	1.330	85.444	57.477	58.434
2.328	0.063	FIXA	2055.60500	1086.49100	2053.69431	1060.11488	0.882	42.534	20.282	21.010
2.391	0.013	SACC	2054.70477	1053.09018	2056.55126	1027.24626	0.864	102.828	94.593	88.073
2.403	0.058	FIXA	2056.11121	1026.74907	2052.22218	1054.86508	0.946	70.228	12.302	17.378
2.461	0.018	SACC	2051.74802	1050.82871	2057.27319	1100.85879	1.678	160.601	108.053	103.581
2.478	0.018	LPSO	2057.14938	1100.94284	2054.23224	1081.23999	0.664	107.031	35.202	38.229
2.496	0.070	FIXA	2054.29310	1081.22856	2053.95253	1061.11362	0.671	71.683	10.834	19.958
2.566	0.018	SACC	2053.15019	1057.47502	2059.01085	1104.11369	1.567	143.799	95.631	96.617
2.583	0.160	FIXA	2059.36147	1106.30653	2056.19543	1081.06977	0.848	59.608	8.095	17.133
2.743	0.013	SACC	2056.77763	1084.82512	2058.39881	1096.51108	0.393	55.613	49.644	41.588
2.756	0.080	FIXA	2058.66443	1096.64406	2053.63026	1078.57744	0.625	32.174	10.072	12.810
2.836	0.023	SACC	2053.20208	1078.37401	2060.95093	1116.51965	1.297	132.236	81.235	69.938
2.859	0.005	LPSO	2061.36681	1118.55317	2060.50761	1115.16218	0.117	46.625	37.145	37.145
2.864	0.098	FIXA	2060.05089	1115.40186	2059.20407	1095.85392	0.652	41.125	7.273	11.456
2.961	0.018	SACC	2058.64157	1093.44297	2055.65116	1080.32639	0.448	47.159	32.997	30.334
2.979	0.168	FIXA	2055.56176	1080.03058	2053.52932	1068.91612	0.377	16.754	4.040	5.535
3.146	0.023	SACC	2053.85306	1071.11671	2055.76369	1084.68208	0.457	53.295	29.646	28.286
3.169	0.178	FIXA	2055.57350	1084.63037	2054.02243	1079.06053	0.193	16.598	4.782	5.624
3.346	0.018	SACC	2055.02590	1081.47306	2060.35664	1094.53255	0.470	47.312	34.826	31.835
3.364	0.068	FIXA	2060.47331	1094.97367	2055.51837	1084.24110	0.394	36.354	9.565	12.433
3.431	0.278	PURS	2055.37571	1083.92664	2053.34730	1071.78727	0.410	40.618	4.682	6.925
