onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.125	FIXA	2014.72918	1173.82692	2015.43242	1172.82487	0.041	2.692	0.822	1.003
0.140	0.028	ISAC	2015.70669	1172.86814	1998.67521	1169.36070	0.580	52.467	22.328	23.558
0.168	0.010	IHPS	1998.72260	1169.26121	2000.08071	1169.40892	0.046	12.199	3.095	4.964
0.178	0.115	FIXA	2000.12798	1169.45561	1999.86916	1170.32977	0.030	3.116	1.391	1.594
0.293	0.035	SACC	1999.93085	1170.12852	2006.68066	1227.37565	1.921	176.793	52.008	71.702
0.328	0.018	HPSO	2006.64451	1227.54968	2006.85743	1225.89396	0.056	7.662	3.177	3.616
0.345	0.390	FIXA	2006.89296	1225.92286	2002.52527	1233.00881	0.277	4.055	1.197	1.494
0.735	0.300	PURS	2002.47375	1232.89995	2255.14707	1294.34041	8.668	283.490	1.213	32.788
1.180	0.060	FIXA	2622.28503	1371.96609	2628.78768	1368.31061	0.421	411.766	69.841	99.936
1.240	0.030	SACC	2619.87705	1370.81663	2572.87450	1313.01202	2.483	235.208	171.417	159.000
1.270	0.103	FIXA	2571.08887	1314.07730	2362.00041	1287.50398	7.026	133.434	72.858	73.040
1.373	0.013	SACC	2355.42463	1284.27060	2331.89039	1273.71569	0.860	102.661	87.560	88.958
1.385	0.038	FIXA	2329.88942	1275.88610	2291.19681	1267.08037	1.323	62.272	43.280	43.775
1.423	0.018	SACC	2283.46841	1265.37038	2191.88565	1250.72945	3.092	261.717	212.625	191.699
1.441	0.280	PURS	2186.85823	1250.78935	2088.32442	1195.42372	3.767	69.409	13.878	16.322
1.721	0.023	SACC	2087.82036	1195.81775	2082.61622	1116.70354	2.643	227.542	109.123	124.292
1.743	0.195	FIXA	2081.37073	1115.57762	2080.88686	1102.41439	0.439	29.938	2.451	4.569
1.938	0.050	SACC	2080.52398	1102.34595	2111.88144	1488.89412	12.927	511.969	291.853	268.616
1.988	0.005	LPSO	2110.94646	1490.00959	2111.77292	1492.89440	0.100	39.997	29.698	29.698
1.993	0.225	FIXA	2112.76813	1492.09877	2119.23221	1507.84638	0.567	30.328	6.965	8.009
2.218	0.040	SACC	2118.94925	1508.38652	2113.20265	1592.52211	2.811	281.283	58.791	95.159
2.258	0.123	FIXA	2113.59536	1592.33346	2117.97842	1605.91290	0.476	14.026	5.265	5.919
2.381	0.030	SACC	2118.37936	1604.95224	2058.87076	1611.05818	1.994	174.328	55.187	75.288
2.411	0.013	HPSO	2058.47375	1611.81538	2063.89366	1614.06561	0.196	39.071	12.425	18.958
2.423	0.378	FIXA	2063.87433	1613.96501	2062.40236	1621.82501	0.267	8.842	2.059	2.443
2.801	0.038	SACC	2062.51172	1621.46766	2049.65352	1667.49670	1.593	122.141	23.678	47.692
2.839	0.083	FIXA	2049.74764	1667.21290	2051.21423	1672.15097	0.172	9.894	3.190	3.758
2.921	0.305	PURS	2051.35646	1672.06432	1806.97255	1553.98355	9.047	361.361	2.209	33.601
3.394	0.060	SACC	1363.71344	1211.17562	1498.64906	1187.04406	4.492	460.842	152.113	184.050
3.454	0.205	PURS	1504.24754	1188.53566	1748.22301	1136.59647	8.315	100.175	53.861	51.512
3.659	0.085	ISAC	1749.45087	1136.51937	1814.42471	1137.74034	2.166	43.640	26.867	27.096
3.744	0.030	ILPS	1814.52110	1138.29245	1830.43792	1147.03021	0.605	41.576	18.472	21.281
3.774	0.058	FIXA	1830.26066	1147.12102	1845.11567	1151.27838	0.514	18.269	11.462	10.430
3.831	0.015	ISAC	1844.81431	1151.16827	1834.56954	1153.33713	0.349	36.748	27.035	24.744
3.846	0.095	FIXA	1835.06360	1154.10648	1844.30994	1153.83498	0.308	16.483	6.294	6.786
3.941	0.125	PURS	1844.34328	1154.12522	1847.14679	1152.00742	0.117	9.625	3.882	4.238
4.066	0.065	FIXA	1847.16812	1152.07574	1846.98063	1153.99316	0.064	6.446	2.702	2.946
4.131	0.168	PURS	1847.65241	1154.64331	1836.36752	1154.07740	0.377	12.460	5.293	5.608
