onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.208	FIXA	2043.12606	1197.87227	2039.27922	1204.22774	0.242	4.034	1.858	1.775
0.223	0.035	SACC	2039.07656	1204.20796	2035.49868	1280.53017	2.547	257.515	49.153	93.994
0.258	0.538	FIXA	2035.49274	1280.81440	2019.23999	1284.54709	0.556	6.087	1.677	1.965
0.795	0.020	ISAC	2019.54478	1284.77648	2004.05895	1280.01415	0.540	44.482	27.818	27.733
0.815	0.028	IHPS	2004.14668	1279.56238	2005.64714	1274.73446	0.169	13.385	7.505	7.901
0.843	0.253	FIXA	2005.60899	1274.61773	2003.04671	1270.33803	0.166	7.459	1.286	1.952
1.095	0.013	ISAC	2003.18032	1269.99377	2002.00505	1271.45447	0.062	12.722	4.922	6.044
1.108	0.033	IHPS	2002.16599	1271.35978	2002.67308	1270.74824	0.026	14.982	5.975	5.918
1.168	0.023	ISAC	2002.72501	1271.11794	2000.70996	1274.12240	0.121	20.000	7.489	10.098
1.190	0.035	IHPS	2000.88415	1273.96384	1999.88827	1274.88705	0.045	5.089	1.604	2.082
1.225	0.053	FIXA	2000.47174	1274.14365	1998.63415	1274.14829	0.061	18.474	3.789	6.046
1.278	0.010	ISAC	1998.69596	1273.95453	1999.64128	1272.37884	0.061	11.933	6.323	6.822
1.288	0.010	IHPS	1999.58235	1272.34416	1998.33634	1273.68292	0.061	12.097	6.163	6.334
1.298	0.225	FIXA	1998.19229	1273.75903	1989.59986	1271.95528	0.293	5.735	1.869	1.890
1.523	0.020	ISAC	1989.71908	1271.65256	1989.20694	1263.76326	0.264	25.831	15.374	14.429
1.543	1.123	FIXA	1989.04723	1263.66919	1969.53279	1247.94777	0.835	14.704	1.200	1.746
2.666	0.185	SACC	1968.68138	1247.97696	2659.56151	1363.01714	23.346	352.006	146.239	140.940
2.851	0.035	HPSO	2659.22785	1362.38868	2562.14326	1378.30483	3.279	207.108	109.866	116.052
2.886	0.045	FIXA	2552.37229	1374.45714	2451.15452	1354.96241	3.436	139.966	80.427	84.625
2.931	0.018	SACC	2446.58517	1353.12165	2422.86528	1337.42116	0.948	70.512	65.659	63.749
2.949	0.010	LPSO	2419.14613	1335.93296	2405.12276	1329.05147	0.521	75.443	66.431	65.424
2.959	0.263	PURS	2401.34399	1327.47232	2291.08152	1262.03318	4.274	77.336	9.819	19.145
3.221	0.040	SACC	2291.02424	1261.66435	2329.16239	1441.93694	6.142	372.612	180.776	172.542
3.261	0.333	PURS	2330.57382	1442.04946	2364.21244	1488.51116	1.912	35.601	5.500	8.162
3.594	0.038	SACC	2364.32036	1488.65451	2292.96199	1495.26676	2.389	259.508	55.463	92.384
3.631	0.168	FIXA	2292.86090	1495.35274	2283.66447	1492.08323	0.325	12.287	2.210	2.910
3.799	0.033	SACC	2284.09590	1492.25821	2336.25443	1347.59418	5.126	427.248	157.634	186.605
3.831	0.015	HPSO	2336.68960	1345.74524	2346.37779	1323.72225	0.802	92.037	54.343	57.869
3.846	0.218	PURS	2345.90225	1323.58438	1801.75850	1260.63380	18.259	412.053	19.967	97.841
4.139	0.040	SACC	1588.90367	1235.07938	1659.37002	1246.19724	2.541	331.992	125.618	139.675
4.179	0.018	LPSO	1662.00712	1245.79869	1693.41073	1227.42651	1.213	98.724	83.923	74.708
4.197	0.113	FIXA	1696.04433	1225.26336	1866.76843	1199.02471	5.758	86.383	55.817	54.319
4.309	0.010	SACC	1861.21763	1199.62473	1845.16560	1205.36355	0.568	85.930	78.921	75.783
4.319	0.273	PURS	1843.97566	1207.34619	1989.61578	1192.32653	4.880	58.376	16.201	18.612
4.592	0.058	FIXA	1989.71649	1192.24705	1991.83777	1190.84288	0.085	3.811	2.323	2.356
4.649	0.155	PURS	1991.83294	1190.62574	1984.52386	1186.74176	0.276	4.297	2.454	2.402
4.804	0.095	FIXA	1984.54072	1186.64376	1981.38749	1188.44528	0.121	5.056	2.018	2.251
4.899	0.335	PURS	1981.25353	1188.46687	2338.77666	1212.44933	11.944	323.745	4.187	43.702
5.369	0.100	SACC	2592.11618	1349.96059	2426.16343	1282.80787	5.900	230.137	78.118	86.560
5.469	0.035	LPSO	2425.45126	1282.84860	2383.28662	1264.47641	1.533	62.555	44.957	44.619
5.504	0.378	PURS	2381.14771	1263.91629	2323.74783	1223.79696	2.334	80.730	9.526	13.900
5.882	0.038	SACC	2326.17465	1224.89474	2342.96256	1494.05906	8.990	446.371	262.224	244.366
5.920	0.008	LPSO	2344.21851	1494.03346	2345.55130	1491.26385	0.102	46.439	22.227	28.470
5.927	0.055	FIXA	2345.08631	1489.57222	2340.16176	1497.07108	0.299	28.305	12.965	12.813
5.982	0.225	PURS	2340.40435	1497.43563	2345.23041	1505.95240	0.326	20.332	3.686	4.739
6.207	0.038	SACC	2345.49283	1504.52984	2343.97335	1618.83785	3.811	312.076	53.295	120.613
6.245	0.020	HPSO	2343.97866	1617.48226	2343.96823	1629.55351	0.402	44.368	30.106	29.629
6.265	0.178	FIXA	2344.24668	1629.76962	2347.81633	1631.36276	0.130	24.667	3.107	3.725
6.442	0.330	PURS	2348.06721	1631.78813	1966.74556	1409.77859	14.708	466.677	5.470	53.931
6.885	0.575	PURS	1571.02953	1266.10720	1971.63758	1198.46156	13.338	232.554	20.443	29.430
7.460	0.383	FIXA	1971.70616	1198.52488	1967.69995	1199.51343	0.138	5.320	1.311	1.536
7.843	0.018	ISAC	1967.22366	1199.38233	1947.40291	1196.55789	0.667	59.658	46.918	39.194
7.860	0.025	ILPS	1947.26914	1196.82433	1949.48738	1196.19748	0.077	15.112	3.840	5.234
7.885	0.840	FIXA	1949.48730	1196.18204	1928.01065	1190.96481	0.737	4.259	1.534	1.612
8.726	0.238	PURS	1927.84900	1190.86567	1902.49899	1196.38014	0.865	16.966	3.704	4.414
8.963	0.023	ISAC	1902.09113	1196.29609	1895.19890	1199.60286	0.255	17.697	12.911	12.091
8.986	0.058	FIXA	1894.54101	1199.78227	1877.09336	1203.27278	0.593	17.302	10.968	11.269
9.043	0.315	PURS	1876.83459	1203.40509	2043.97762	1232.23001	5.654	404.042	4.789	30.844
9.501	0.073	SACC	2497.00121	1418.43400	2390.40884	1403.64141	3.475	149.784	80.994	80.956
9.573	0.035	HPSO	2388.76107	1402.40710	2344.09382	1390.43923	1.541	76.176	42.657	47.858
9.608	0.190	PURS	2340.59183	1391.19134	2264.74149	1339.80083	3.054	63.432	11.518	17.724
9.799	0.018	SACC	2263.54676	1338.88813	2233.73129	1335.58621	1.000	93.361	61.418	60.062
9.816	0.078	FIXA	2234.15332	1335.15397	2235.51880	1332.57516	0.097	16.496	3.873	4.401
9.894	0.008	ISAC	2235.62694	1331.99622	2235.03980	1333.63230	0.058	19.805	7.850	10.371
9.901	0.028	ILPS	2234.90844	1333.75204	2236.32274	1333.05201	0.053	13.378	4.843	6.094
9.929	0.088	FIXA	2236.42609	1333.09401	2239.95703	1338.81740	0.224	7.889	3.517	3.590
10.016	0.270	PURS	2240.12680	1339.05893	2246.61642	1347.50133	0.355	5.806	1.705	1.949
10.286	0.048	SACC	2246.96848	1347.05065	2235.89736	1553.50663	6.892	477.389	77.155	161.169
10.334	0.033	HPSO	2235.82189	1552.91002	2235.63534	1562.14516	0.308	23.982	11.831	12.862
10.366	0.073	FIXA	2235.52211	1562.36761	2230.96088	1564.47415	0.167	6.129	2.416	3.069
10.439	0.293	PURS	2230.88035	1564.74803	1905.68941	1393.80028	12.246	441.032	4.546	51.496
10.794	0.188	SACC	1567.58655	1368.85874	1724.52921	1303.92803	6.111	266.214	67.279	85.485
10.981	0.035	HPSO	1725.94613	1303.56280	1765.96224	1304.17292	1.334	56.367	41.067	39.939
11.016	0.133	FIXA	1767.79039	1302.86130	1816.15782	1292.68009	1.648	43.367	19.653	19.119
11.149	0.033	ISAC	1816.85605	1292.99198	1827.34922	1288.31535	0.383	23.770	15.270	14.542
11.182	0.245	FIXA	1827.75677	1288.03916	1838.67401	1283.17136	0.398	7.083	2.485	2.761
11.427	0.193	PURS	1838.35152	1283.32057	1831.21709	1285.78042	0.252	4.736	1.957	2.051
11.619	0.018	ISAC	1830.89235	1286.10578	1818.52999	1287.97055	0.417	37.328	28.398	24.758
11.637	0.048	FIXA	1818.36781	1288.03462	1816.86412	1287.49464	0.053	7.501	3.040	3.255
11.684	0.140	PURS	1816.70449	1287.21502	2041.34787	1324.29480	7.589	351.207	11.520	69.803
11.967	0.130	SACC	2474.09863	1526.68634	2268.39263	1512.42886	6.507	172.119	49.485	65.360
12.097	0.025	LPSO	2267.95624	1511.61344	2261.10615	1507.81106	0.261	37.268	24.878	23.850
12.122	0.040	FIXA	2260.58341	1507.90694	2245.73273	1501.78429	0.535	21.734	14.416	14.363
12.162	0.190	PURS	2244.81966	1501.39383	2224.64049	1501.20118	0.673	13.734	4.158	5.089
12.352	0.090	FIXA	2224.60822	1500.91639	2227.58241	1503.60294	0.134	7.130	2.129	2.552
12.442	0.113	PURS	2227.56988	1503.77777	2230.11286	1506.61042	0.127	11.013	3.817	3.966
12.555	0.220	FIXA	2230.66787	1505.95475	2249.54924	1518.49545	0.756	23.390	6.982	8.113
12.775	0.148	SACC	2253.21388	1519.77921	1423.89653	1337.91245	28.301	375.842	215.120	198.466
12.922	0.025	HPSO	1421.12467	1339.72017	1458.46174	1357.37901	1.377	141.962	66.720	77.257
12.947	0.073	PURS	1460.58780	1355.74266	1627.52243	1329.11242	5.635	114.899	83.204	81.124
13.020	0.023	SACC	1631.62476	1327.78767	1673.71952	1333.35208	1.415	104.171	81.643	69.712
13.042	0.723	PURS	1676.01595	1333.30506	1929.62230	1320.50266	8.464	81.578	6.764	14.634
13.765	0.110	FIXA	1929.46177	1320.46623	1926.64948	1321.65388	0.102	3.285	1.518	1.655
13.875	0.718	PURS	1926.44645	1321.58470	2044.10110	1334.69288	3.946	325.902	5.277	19.620
14.738	0.093	SACC	2468.33246	1481.27608	2357.36067	1435.87804	3.844	153.391	74.626	74.546
14.830	0.035	LPSO	2356.36047	1437.52084	2337.48247	1440.13253	0.635	47.244	33.831	31.751
14.865	0.038	FIXA	2335.13220	1439.04846	2319.61059	1428.80405	0.620	34.544	23.891	21.182
14.903	0.018	SACC	2317.40336	1427.36441	2223.43024	1420.97505	3.140	269.181	218.966	185.113
14.920	0.045	FIXA	2223.02106	1421.86627	2222.24034	1422.54478	0.034	32.568	10.509	11.646
14.965	0.180	PURS	2221.85668	1421.93846	2218.87538	1402.18001	0.666	17.803	6.202	6.553
15.145	0.055	FIXA	2218.72799	1402.22416	2218.26256	1403.38660	0.042	4.674	3.135	2.905
15.200	0.235	PURS	2218.28501	1403.16691	2227.26760	1410.61324	0.389	8.743	1.926	2.390
15.436	0.020	SACC	2228.31134	1410.54962	2198.66001	1418.06394	1.020	92.233	57.382	53.614
15.456	0.013	LPSO	2199.59047	1417.54883	2202.38278	1417.16177	0.094	21.444	7.466	10.374
15.468	0.220	FIXA	2202.40393	1417.15545	2216.70952	1428.42254	0.607	16.122	2.654	3.951
15.688	0.115	SACC	2218.35313	1429.26493	1456.12974	1371.77571	25.480	415.228	251.775	231.224
15.803	0.035	HPSO	1454.05166	1373.69544	1422.11593	1375.18513	1.066	165.027	68.780	85.647
15.838	0.078	FIXA	1435.35829	1376.84563	1616.57046	1353.22932	6.091	177.883	91.723	88.056
15.916	0.013	SACC	1623.81241	1353.24004	1649.37862	1351.24946	0.855	104.616	85.614	87.683
15.928	0.095	PURS	1653.42208	1350.91326	1785.16160	1305.83047	4.641	84.489	63.805	60.638
16.023	0.015	SACC	1788.90524	1301.84153	1819.17069	1292.02533	1.061	108.439	87.903	83.861
16.038	0.320	PURS	1821.37580	1292.74011	2492.11382	1298.60370	22.359	381.811	33.111	72.538
16.551	0.023	SACC	2919.45417	1275.14887	2978.15114	1229.94601	2.470	204.538	161.092	132.839
16.573	0.050	FIXA	2979.75236	1230.11128	3011.59802	1205.06465	1.351	74.211	31.291	38.060
16.623	0.020	SACC	3007.42054	1196.13277	2925.65089	1138.99221	3.325	318.495	209.095	197.560
16.644	0.043	FIXA	2926.26309	1137.28730	2827.27696	1124.66294	3.326	134.432	80.242	84.621
16.686	0.010	SACC	2822.14975	1121.88415	2804.71448	1110.78838	0.689	103.490	86.023	88.316
16.696	0.053	FIXA	2800.60699	1108.74118	2459.29936	968.82360	12.296	991.322	68.074	317.160
16.749	0.065	SACC	2449.10469	965.28663	2679.84673	1046.61755	8.155	952.775	294.117	388.679
16.814	0.053	FIXA	2678.65344	1049.09804	2666.60396	1053.25652	0.425	77.150	37.627	41.480
16.866	0.023	SACC	2675.09824	1050.49802	2574.25025	957.37510	4.576	504.804	404.087	353.622
16.889	0.058	FIXA	2574.93633	957.58477	2677.83265	960.35292	3.431	464.369	81.916	154.227
16.946	0.038	SACC	2648.89696	953.10361	2627.27100	968.09106	0.877	439.345	217.050	243.013
16.984	0.048	FIXA	2625.86532	965.29732	2558.19537	950.75900	2.307	196.607	56.117	75.601
17.031	0.023	SACC	2564.06537	952.02102	2652.22722	962.21607	2.958	194.848	158.982	140.819
17.054	0.160	FIXA	2650.10896	961.55795	2506.15434	970.38172	4.807	855.506	135.946	272.930
17.369	0.083	PURS	1702.24463	1134.77819	1575.33630	1230.85438	4.986	243.733	111.061	110.350
17.451	0.033	SACC	1582.50675	1232.13284	1661.20612	1233.71709	2.624	119.819	93.738	89.066
17.484	0.095	PURS	1662.62954	1232.84902	1801.19789	1216.87285	4.650	96.196	46.091	50.521
17.579	0.020	SACC	1804.18264	1216.72510	1921.40833	1218.98042	3.908	326.065	203.011	200.725
17.599	0.013	LPSO	1923.06087	1217.30530	1908.67508	1216.10500	0.481	84.140	38.960	45.841
17.611	0.903	PURS	1908.73338	1215.96540	2053.59120	1512.40637	10.998	64.579	13.843	15.014
18.614	0.025	SACC	2050.88281	1460.65102	2028.33021	1448.98777	1.289	216.913	134.347	135.761
18.639	0.015	HPSO	2026.15973	1450.22331	2022.03115	1468.90798	0.638	91.831	42.076	48.612
18.654	1.295	PURS	2021.66264	1469.17323	2159.28774	1404.77590	5.065	441.479	9.023	22.360
20.020	0.040	FIXA	2383.46167	1457.72658	2427.84366	1452.10761	1.074	213.998	61.060	73.445
20.060	0.015	SACC	2422.14824	1451.29578	2391.09343	1436.10189	1.152	108.727	91.806	90.719
20.075	0.198	PURS	2387.96897	1433.37655	2082.52663	1389.30641	10.287	112.381	51.014	54.444
20.272	0.095	SACC	2094.89483	1386.95665	2841.90920	1069.06661	27.061	531.386	326.542	314.959
20.367	0.053	FIXA	2844.70543	1067.76285	2819.89879	1085.93745	1.025	221.925	76.618	85.086
20.420	0.020	SACC	2816.79909	1080.81484	2800.87536	1046.79228	1.252	115.379	81.973	83.729
20.440	0.053	FIXA	2797.28976	1046.70284	2761.23710	1036.44006	1.249	195.513	70.711	81.713
20.492	0.013	SACC	2757.72848	1030.82514	2750.56212	1004.33082	0.915	156.424	88.248	99.449
