onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.055	FIXA	2060.34954	1367.62094	2063.74160	1392.92542	0.783	27.221	16.193	16.224
0.070	0.065	SACC	2062.85268	1394.04247	2131.80489	1244.18419	5.499	299.751	60.194	98.514
0.135	0.110	FIXA	2132.32009	1243.54561	2136.31333	1247.56051	0.189	14.478	3.609	5.079
0.245	0.043	SACC	2136.67877	1248.30377	2063.34346	1170.63870	3.561	256.426	80.969	101.147
0.288	0.073	FIXA	2063.42380	1170.28064	2057.57279	1161.91210	0.340	25.713	5.497	7.887
0.360	0.173	PURS	2057.39301	1161.95096	2050.19385	1150.26445	0.458	62.029	4.929	6.369
0.698	0.018	SACC	2067.79588	1452.07409	2067.21980	1436.80202	0.509	44.447	35.980	31.614
0.715	0.213	PURS	2067.32929	1436.51992	2054.82294	1401.45380	1.241	13.702	6.269	6.576
0.928	0.023	SACC	2054.82272	1400.89646	2029.73949	1367.39532	1.395	118.095	78.876	63.498
0.950	0.075	FIXA	2030.56412	1367.79991	2029.92305	1355.34176	0.416	15.379	7.301	7.105
1.025	0.200	PURS	2029.78691	1355.05932	2023.38750	1351.57963	0.243	5.331	1.653	1.880
1.225	0.573	FIXA	2023.34753	1351.38156	2024.83836	1355.99539	0.162	8.332	1.427	1.884
1.798	0.515	PURS	2024.88833	1355.81243	2018.31250	1319.73575	1.222	9.339	2.308	2.718
2.313	0.263	FIXA	2018.39957	1319.63388	2022.48593	1309.81196	0.355	7.569	1.886	2.165
2.576	0.313	PURS	2022.56419	1309.65150	2022.57442	1292.84867	0.560	7.452	1.806	2.145
2.889	0.040	SACC	2022.66985	1292.58440	1998.01200	1289.93764	0.827	90.490	15.366	30.061
2.929	0.048	FIXA	1997.99846	1290.10790	1998.25112	1289.99115	0.009	4.166	2.607	2.323
2.976	0.048	SACC	1998.63295	1290.20508	2054.14680	1281.58671	1.873	272.178	64.360	89.399
3.024	0.273	FIXA	2054.14839	1281.57623	2057.93342	1274.95489	0.254	6.881	1.746	2.060
3.296	0.030	SACC	2058.15135	1274.97644	2041.54768	1269.77798	0.580	55.433	15.159	23.856
3.326	0.088	FIXA	2041.44215	1269.80815	2040.53206	1266.10716	0.127	5.613	2.233	2.492
3.414	0.378	PURS	2040.61365	1266.15345	2036.07545	1251.58903	0.509	8.547	2.223	2.794
3.791	0.020	SACC	2037.20818	1251.62290	2009.72659	1250.61096	0.917	79.338	52.640	47.776
3.811	0.063	FIXA	2010.07776	1250.23652	2008.53026	1250.60856	0.053	8.893	3.353	3.605
3.874	0.630	PURS	2008.36371	1250.39054	2004.52396	1335.38502	2.836	12.776	4.892	5.190
4.504	0.123	FIXA	2004.66379	1335.43543	2005.82095	1336.66438	0.056	4.070	1.744	1.796
4.627	0.183	PURS	2005.90583	1336.47585	2006.27642	1351.40146	0.498	7.959	3.368	3.650
4.809	0.025	SACC	2006.12914	1351.56472	2013.07544	1357.61127	0.307	25.245	13.754	14.351
4.834	1.330	FIXA	2012.98671	1357.70448	2027.70489	1365.82102	0.560	7.236	1.881	2.202
6.165	0.188	PURS	2027.85638	1365.63847	2033.86990	1359.34488	0.290	7.697	2.492	2.713
6.352	0.390	FIXA	2033.95695	1359.66327	2029.73390	1355.26802	0.203	5.956	1.845	2.025
6.742	0.288	PURS	2030.09631	1355.28934	2034.90366	1340.69242	0.512	9.396	2.638	3.209
7.030	0.123	FIXA	2034.88324	1340.55711	2034.73098	1337.48255	0.103	5.938	2.094	2.132
7.153	0.185	PURS	2034.59959	1337.54813	2034.15576	1328.92941	0.288	8.877	2.410	2.718
7.338	0.015	SACC	2033.60898	1328.78374	2025.37349	1324.86957	0.304	30.549	23.017	21.558
7.353	0.455	FIXA	2025.30372	1324.65447	2027.75810	1320.18242	0.170	7.939	1.940	2.351
7.808	0.113	PURS	2027.77078	1320.08839	2027.69380	1314.50124	0.186	8.802	2.291	2.936
7.920	0.268	FIXA	2027.73729	1314.86467	2032.27651	1312.97858	0.164	5.746	2.007	2.232
8.188	0.195	PURS	2032.20770	1313.27996	2027.18685	1325.53263	0.441	9.028	2.279	2.708
8.383	0.083	FIXA	2027.18764	1325.55457	2028.47300	1325.32935	0.043	5.852	2.407	2.728
8.466	0.088	PURS	2028.61033	1325.54422	2032.21583	1331.41981	0.230	10.073	3.802	3.939
8.553	0.535	FIXA	2032.37561	1331.55753	2030.52808	1317.45715	0.474	12.649	2.054	2.420
9.088	0.138	PURS	2030.78258	1317.40871	2036.54771	1319.49571	0.204	5.884	2.173	2.276
9.226	0.743	FIXA	2036.63788	1319.51606	2042.32982	1327.05474	0.315	8.615	2.131	2.411
9.969	0.353	PURS	2042.19725	1327.05635	2034.46715	1339.67990	0.493	8.262	1.764	2.162
10.321	0.148	FIXA	2034.44198	1339.63304	2036.91132	1342.46679	0.125	5.043	1.529	1.937
10.469	0.035	SACC	2037.02304	1342.37550	2023.02497	1332.61682	0.569	57.436	9.444	20.980
10.504	1.095	FIXA	2023.03223	1332.65327	2035.96307	1324.84143	0.504	7.432	1.714	1.973
11.599	0.020	SACC	2035.62507	1324.82635	2047.10169	1319.32530	0.424	36.200	24.643	21.832
11.619	0.013	LPSO	2046.89383	1319.21399	2046.98336	1321.06911	0.062	9.629	6.285	6.420
11.632	2.093	FIXA	2047.48159	1321.38907	2050.77273	1324.99215	0.163	8.397	1.838	2.142
13.725	0.025	SACC	2051.33268	1325.16510	2043.26582	1326.46710	0.272	33.886	16.381	19.010
13.750	1.095	FIXA	2043.49566	1326.38248	2051.51176	1318.71435	0.370	8.637	1.780	2.109
14.845	0.020	SACC	2051.89949	1318.73940	2039.28690	1318.35435	0.421	36.696	23.944	21.703
14.865	0.175	FIXA	2039.39018	1318.04407	2041.09768	1316.82125	0.070	5.831	2.062	2.200
15.040	0.240	PURS	2041.34599	1316.89334	2049.70280	1314.50838	0.290	6.066	1.772	2.120
15.281	0.908	FIXA	2049.57512	1314.55792	2039.16547	1307.55843	0.418	7.162	1.928	2.054
16.188	0.025	SACC	2038.85028	1307.42534	2054.26541	1304.66944	0.522	53.176	21.339	26.025
16.213	0.008	LPSO	2054.80458	1304.71657	2053.54617	1305.53820	0.050	13.661	7.214	9.156
16.221	0.213	FIXA	2053.22787	1305.54918	2053.57474	1302.86767	0.090	5.756	1.382	1.892
16.433	0.033	SACC	2053.90459	1302.54896	2039.01142	1297.92399	0.520	52.443	18.565	21.923
16.466	0.260	FIXA	2038.93726	1297.91414	2034.91218	1298.01619	0.134	10.248	1.658	2.511
16.726	0.563	PURS	2034.99353	1297.94478	2014.52823	1345.38909	1.722	10.609	3.171	3.535
17.289	0.513	FIXA	2014.38158	1345.49557	2019.11002	1339.27091	0.261	9.104	1.647	1.946
17.801	0.025	SACC	2019.50880	1339.53539	2001.53166	1338.66053	0.600	54.425	23.347	26.285
17.826	0.328	FIXA	2001.68994	1338.57118	2003.95473	1332.12161	0.228	8.505	1.778	2.185
18.154	0.165	PURS	2004.05273	1331.68817	2009.30089	1323.89181	0.313	6.264	2.138	2.235
18.319	0.235	FIXA	2009.38799	1323.89090	2008.00182	1315.54012	0.282	6.431	2.107	2.255
18.554	0.213	PURS	2008.01495	1315.67666	2004.54198	1327.29037	0.404	6.264	1.923	2.256
18.767	0.060	FIXA	2004.55123	1327.38806	2003.18291	1327.13313	0.046	4.617	2.612	2.457
18.827	0.413	PURS	2003.27548	1327.22783	2006.90746	1352.83812	0.862	9.513	3.098	3.347
19.239	0.015	SACC	2006.51979	1353.23646	2000.73167	1352.47482	0.195	21.037	15.253	14.460
