onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.245	FIXA	2051.84448	1096.33096	2048.52833	1111.67751	0.497	13.385	3.314	3.962
0.260	0.223	PURS	2048.53108	1111.95520	2024.82451	1103.03005	0.844	24.442	6.825	8.372
0.483	0.053	SACC	2024.51872	1102.55635	2032.04485	1106.69644	0.286	74.955	16.178	26.940
0.535	0.710	FIXA	2031.83973	1106.56380	2021.23798	1098.75210	0.439	10.820	2.343	2.666
1.245	0.030	SACC	2021.60787	1099.20157	2022.25264	1089.26963	0.332	50.446	22.991	25.702
1.275	0.020	LPSO	2022.36768	1088.65512	2022.43431	1083.27981	0.179	14.313	11.138	10.177
1.295	2.146	FIXA	2022.21005	1082.83634	2032.72471	1099.64083	0.661	13.639	2.267	2.654
3.441	0.023	ISAC	2032.14200	1099.87905	2027.59431	1093.13093	0.271	19.883	12.630	13.270
3.464	0.025	ILPS	2027.33714	1092.83503	2025.38004	1088.13915	0.170	10.760	7.520	7.397
3.489	0.128	FIXA	2025.28350	1087.80190	2021.21713	1086.52270	0.142	9.383	2.409	2.928
3.616	0.020	ISAC	2021.57150	1086.04863	2023.08906	1081.40811	0.163	19.069	9.831	10.021
3.636	0.283	FIXA	2022.99530	1081.42547	2025.02245	1080.04639	0.082	5.636	1.818	1.976
3.919	0.035	ISAC	2024.60901	1079.91152	2033.87960	1073.78152	0.370	27.231	13.573	14.821
3.954	0.035	IHPS	2034.33758	1073.29308	2037.06438	1065.43230	0.277	18.563	9.192	9.892
3.989	0.523	FIXA	2037.21055	1064.68309	2040.38336	1062.14078	0.136	10.174	2.421	2.686
4.512	0.038	ISAC	2040.73888	1062.37591	2032.56149	1065.60794	0.293	20.974	15.117	14.777
4.549	1.546	FIXA	2032.26422	1065.33445	2020.57922	1067.68269	0.397	6.632	1.697	1.865
6.095	0.023	ISAC	2020.42283	1068.12367	2027.53611	1062.43778	0.304	27.436	20.464	16.991
6.117	0.020	IHPS	2027.88716	1061.85442	2031.15833	1054.15221	0.279	22.022	15.799	15.252
6.137	0.068	FIXA	2030.94145	1054.02935	2032.43356	1046.33392	0.261	9.818	3.773	4.483
6.205	0.030	ISAC	2032.91650	1046.04612	2029.02176	1046.18474	0.130	19.982	11.112	11.939
6.235	1.933	FIXA	2028.81292	1046.18048	2027.80627	1062.26937	0.537	7.128	1.843	2.062
