onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.038	FIXA	1981.09022	1203.97437	1979.17544	1198.57019	0.397	131.339	4.495	19.840
0.053	0.088	PURS	1978.90656	1197.63702	1991.95639	1170.84412	0.993	202.370	12.944	42.401
0.140	0.018	SACC	1995.87923	1164.98998	1939.25444	1262.29418	3.753	360.561	238.443	228.272
0.158	0.008	LPSO	1935.40266	1263.20734	1938.28563	1249.18239	0.477	153.021	52.762	82.667
0.165	0.070	FIXA	1937.64831	1248.46626	2002.13131	1142.10960	4.146	437.817	21.016	98.596
0.235	0.030	SACC	2006.23539	1139.96420	1931.67647	1265.12055	4.856	477.147	209.912	235.866
0.265	0.233	FIXA	1931.85453	1265.61611	1943.83863	1259.58663	0.447	92.226	6.880	11.932
0.498	0.015	ISAC	1944.40323	1262.09310	1949.34807	1292.33721	1.022	106.384	82.886	73.796
0.513	0.060	FIXA	1949.56211	1291.56736	1954.00551	1260.25337	1.054	167.181	40.411	50.867
0.573	0.015	SACC	1954.96437	1266.21110	1962.65609	1327.21365	2.050	201.758	159.726	150.027
0.588	0.035	HPSO	1962.89794	1329.75228	1946.78759	1313.28319	0.768	283.738	41.857	62.567
0.623	0.145	PURS	1940.36553	1326.04987	2007.60772	1313.68753	2.279	347.556	32.617	45.328
0.768	0.030	SACC	2008.11494	1312.53814	1971.67874	1211.97463	3.565	671.546	228.352	329.934
0.798	0.025	LPSO	1971.55382	1213.69072	1977.07415	1188.13125	0.872	77.789	38.110	39.766
0.823	0.055	FIXA	1977.16783	1187.98485	1976.26399	1167.15489	0.695	56.938	19.592	23.202
0.878	0.015	ISAC	1976.15416	1165.68199	1972.97352	1143.73299	0.739	68.741	57.028	52.553
0.893	0.008	ILPS	1972.74617	1142.80431	1972.47745	1146.42198	0.121	35.488	13.027	20.419
0.900	0.050	FIXA	1972.05837	1146.95261	1973.21882	1153.67955	0.228	18.671	8.136	9.805
0.950	0.038	ISAC	1973.51096	1154.98137	1972.48374	1169.13907	0.473	140.883	45.262	53.974
0.988	0.008	ILPS	1972.34909	1168.09087	1973.24316	1170.52602	0.086	30.416	14.086	16.269
0.995	0.085	FIXA	1973.31888	1170.54926	1975.96275	1161.74184	0.307	15.585	4.689	5.061
1.080	0.188	PURS	1975.80701	1161.42939	1977.04302	1175.10360	0.458	21.191	5.317	6.854
1.268	0.200	FIXA	1976.97923	1174.39873	1980.17453	1187.35842	0.445	110.685	4.455	8.555
1.468	0.010	ISAC	1979.64373	1185.75928	1975.70542	1165.30454	0.694	121.254	78.195	75.025
1.478	0.013	ILPS	1975.45895	1163.18800	1976.68335	1167.48343	0.149	48.397	4.944	17.634
1.491	0.120	FIXA	1976.76610	1167.51287	1977.23765	1173.89898	0.213	12.085	4.014	4.252
1.611	0.223	PURS	1977.15931	1174.30157	1985.69893	1149.66911	0.869	25.136	9.210	10.033
1.833	0.140	FIXA	1985.47991	1151.26277	1987.53137	1153.53826	0.102	21.441	5.750	6.944
1.973	0.030	SACC	1987.55494	1154.96699	1986.22649	1158.16842	0.116	198.696	93.468	94.248
2.003	0.095	FIXA	1985.74164	1160.52214	1984.15726	1158.94384	0.075	49.838	5.520	7.594
2.098	0.015	SACC	1985.97364	1156.39382	2013.06587	1120.92209	1.488	127.239	124.055	106.766
2.113	0.020	LPSO	2015.08005	1119.10481	2017.90782	1130.25620	0.383	81.370	47.298	47.713
2.133	0.040	FIXA	2017.20690	1129.65233	2016.72760	1102.31679	0.911	80.674	19.429	31.541
2.173	0.018	SACC	2016.34419	1102.91002	2015.72824	1063.77973	1.305	178.955	103.634	92.603
2.191	0.173	FIXA	2016.70157	1063.06595	2016.96334	1117.70878	1.821	198.184	11.133	22.610
2.363	0.018	SACC	2016.81853	1115.37240	2017.76095	1071.28183	1.470	145.041	87.759	88.599
2.381	0.013	HPSO	2018.50916	1072.98812	2016.74182	1095.47565	0.752	115.705	55.545	65.179
2.393	0.073	FIXA	2016.76834	1095.64035	2019.92804	1102.38937	0.248	96.996	41.663	43.543
2.466	0.035	SACC	2019.97478	1100.99423	2014.10159	1231.71126	4.362	353.738	60.381	134.296
2.501	0.060	FIXA	2014.54455	1231.73554	2023.09163	1240.68344	0.412	21.891	11.780	11.115
2.561	0.035	SACC	2023.54540	1239.56734	2004.17982	1105.25304	4.523	451.485	136.212	177.987
2.596	0.113	FIXA	2004.06674	1105.40534	1996.30899	1131.32828	0.902	59.957	8.821	11.917
2.708	0.033	SACC	1994.68600	1137.05662	1999.00659	1112.37619	0.835	150.250	48.670	63.954
2.741	0.035	HPSO	1999.15855	1112.39316	1997.02967	1124.44350	0.408	79.987	15.599	21.725
2.784	0.010	SACC	1999.35355	1101.05120	1997.06837	1140.89216	1.330	179.776	176.083	148.579
2.794	0.010	HPSO	1997.75997	1138.63156	2000.33413	1115.54028	0.774	190.626	59.541	85.305
2.804	0.058	FIXA	2000.24163	1115.62388	2000.06555	1120.41138	0.160	60.642	5.898	7.948
2.861	0.163	PURS	1999.96960	1120.98208	1987.94643	1159.58279	1.348	102.243	14.674	22.559
3.024	0.030	SACC	1986.65869	1160.60512	1975.14659	1127.87040	1.157	372.529	143.762	168.224
3.054	0.010	LPSO	1975.17212	1128.76772	1977.11472	1118.59493	0.345	104.570	18.749	38.508
3.064	0.165	PURS	1976.99949	1118.59893	1962.69268	1185.28252	2.273	155.908	12.759	24.548
