onset	duration	label	start_x	start_y	end_x	end_y	amp	peak_vel	med_vel	avg_vel
0.015	0.110	FIXA	2037.76941	1096.57690	2039.22722	1113.91730	0.585	22.162	6.322	7.791
0.125	0.033	SACC	2038.14498	1111.72808	2048.22314	1175.02338	2.136	118.653	70.395	73.391
0.158	0.038	FIXA	2048.98631	1175.05317	2055.52633	1170.55373	0.265	41.588	22.918	21.223
0.195	0.015	SACC	2054.68230	1173.71179	2053.36143	1178.82867	0.176	43.570	21.513	22.094
0.210	0.098	FIXA	2053.37782	1178.80143	2055.05518	1181.58023	0.108	21.745	4.584	5.497
0.308	0.008	SACC	2055.67203	1179.32617	2057.12972	1174.33401	0.173	43.718	31.148	33.494
0.315	0.093	FIXA	2057.27428	1174.50901	2058.45318	1168.91087	0.191	31.878	8.267	9.450
0.408	0.023	SACC	2059.33920	1170.83467	2034.90730	1153.91275	0.991	107.791	59.194	64.501
0.430	0.035	LPSO	2034.85235	1153.85943	2030.36041	1129.42122	0.828	72.841	23.905	27.095
0.465	0.095	FIXA	2030.41639	1124.33404	2026.95984	1106.86283	0.594	76.228	12.376	17.980
0.560	0.010	SACC	2026.50655	1109.35755	2025.40949	1115.60698	0.211	37.212	31.564	29.591
0.570	0.035	LPSO	2025.49160	1115.41985	2025.76718	1110.02805	0.180	57.611	7.244	13.894
0.605	0.065	FIXA	2025.94683	1108.97159	2023.73413	1106.64582	0.107	47.993	13.994	16.928
0.670	0.010	SACC	2024.60793	1104.97758	2027.31815	1095.45099	0.330	57.112	37.565	39.335
0.680	0.088	FIXA	2027.03221	1095.17300	2024.16488	1102.72809	0.269	43.041	12.986	14.416
0.768	0.010	SACC	2024.47678	1100.75838	2026.23424	1093.61390	0.245	38.912	30.573	31.162
0.778	0.043	FIXA	2026.10093	1093.54342	2023.23417	1090.43196	0.141	28.652	18.683	15.649
0.820	0.008	SACC	2022.59386	1088.04278	2022.78492	1085.40986	0.088	32.968	21.545	23.010
0.828	1.706	FIXA	2023.08061	1085.19992	2027.66620	1115.03164	1.006	27.118	2.848	3.685
2.533	0.098	PURS	2027.56070	1114.37284	2023.90879	1108.79378	0.222	8.893	2.770	2.894
2.631	1.380	FIXA	2023.84773	1108.67106	2032.99634	1136.27813	0.969	13.842	2.757	3.220
4.011	0.203	PURS	2033.01291	1136.38960	2035.38421	1118.83737	0.590	20.548	4.456	5.356
4.214	0.053	FIXA	2035.40678	1118.96568	2035.35099	1119.87057	0.030	8.942	2.692	3.600
4.267	0.290	PURS	2035.40258	1119.96395	2033.98331	1139.98979	0.669	10.228	2.640	3.622
4.557	0.178	FIXA	2033.94475	1140.13623	2035.14054	1143.96821	0.134	11.574	3.061	3.716
4.734	0.018	SACC	2035.38776	1142.51504	2036.78838	1131.16908	0.381	35.651	27.680	24.577
4.752	0.128	FIXA	2036.76288	1130.89763	2030.75639	1146.73663	0.565	23.228	4.189	5.943
4.879	0.025	SACC	2029.63474	1147.46646	2043.19463	1130.29046	0.729	66.013	31.426	38.082
4.904	0.123	FIXA	2043.92974	1129.45188	2055.87522	1100.75418	1.036	23.759	8.304	9.917
5.027	0.033	SACC	2054.96456	1101.85920	2039.18501	1121.76963	0.847	62.018	30.611	32.522
